"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IFNG-AS1",1.54498319111031e-06,0.737975425473639,0.707,0.492,0.0472780306311667
"CRIP1",1.62398896853533e-06,-0.572610350098246,0.253,0.517,0.0496956864261498
"MED27",1.70502273267133e-06,0.39705052485578,0.387,0.175,0.0521754006424755
"ZNF860",1.73899478199214e-06,0.251518938004157,0.253,0.09,0.0532149793237416
"POU2AF1",1.83190198169736e-06,0.350815257606681,0.56,0.319,0.0560580325419209
"TEX9",1.89595595722288e-06,0.456786333993422,0.613,0.352,0.0580181482469774
"CD79B",1.91088026767324e-06,-0.43525791802421,0.147,0.419,0.0584748470710688
"MED13L",1.96182969225936e-06,0.478465876291151,0.92,0.725,0.0600339504128288
"LINC01237",2.11881829061368e-06,0.268187507065133,0.333,0.138,0.0648379585110694
"RBM26",2.35233289474872e-06,0.48112147540953,0.787,0.587,0.0719837389122057
"FTL",2.36631507698098e-06,-0.416636939621036,0.16,0.436,0.0724116076706951
"SERGEF",2.40957716131528e-06,0.318876155010559,0.347,0.149,0.073735470713409
"LYST",2.5228760167604e-06,0.595189207382973,0.693,0.468,0.077202528988885
"FILIP1L",2.65249293584535e-06,0.328929819674482,0.307,0.124,0.0811689363298035
"FCHSD2",2.7499357221676e-06,0.494515140763555,0.947,0.878,0.0841507830340507
"MFSD4B",2.86238516261688e-06,0.34004995682319,0.467,0.237,0.0875918483612391
"H3F3A",2.97282992096334e-06,-0.52222739432977,0.587,0.748,0.0909715684113993
"ATP11C",3.02286900767998e-06,0.4843193334816,0.387,0.187,0.092502814504015
"AKAP11",3.12232130477638e-06,0.305729601997132,0.453,0.229,0.095546154247462
"NME2",3.36782441225772e-06,-0.355910951608869,0.027,0.266,0.103058794839498
"AC023424.3",3.48707674116603e-06,0.390312156653422,0.387,0.189,0.106708035356422
"EML6",3.76726113762506e-06,0.85651605478596,0.48,0.26,0.115281958072464
"AUH",3.81176412794023e-06,0.450223150648301,0.467,0.252,0.116643794079099
"ATM",3.91491861238376e-06,0.426900318743215,0.907,0.719,0.119800424457555
"HLA-DPB1",3.96388673112546e-06,-0.520375179309271,0.653,0.812,0.12129889785917
"MDFIC",4.2350750559917e-06,0.485070041560451,0.507,0.297,0.129597531788402
"APC",4.30968198955616e-06,0.357116237504167,0.413,0.201,0.131880578562408
"OXR1",4.6572780690197e-06,0.440366386343656,0.547,0.33,0.142517366190072
"CORO1A",4.72004188407787e-06,-0.440300656604815,0.213,0.47,0.144438001694667
"ZNF280D",4.72133344757768e-06,0.356827038501585,0.44,0.226,0.144477524829325
"DAAM1",4.76065900991926e-06,0.400951866705579,0.547,0.324,0.145680926362539
"EIF3K",4.85097241854846e-06,-0.402941612859695,0.12,0.373,0.148444606980002
"LINC02397",5.03893705149404e-06,0.270347606011077,0.293,0.118,0.154196512712769
"RCSD1",5.11465742612361e-06,0.452062375379797,0.64,0.4,0.156513631896809
"SETX",5.22981440834673e-06,0.440985980168187,0.587,0.364,0.160037550709818
"RIC1",5.26619993410609e-06,0.399859329704568,0.56,0.333,0.16115098418358
"LINC02100",5.34052483130402e-06,0.322020424415466,0.253,0.096,0.163425400362734
"ARHGAP24",5.43358022580377e-06,0.688862180820661,0.827,0.798,0.166272988489821
"TVP23C",5.79188602398901e-06,0.262434407887575,0.187,0.058,0.177237504220088
"PIBF1",5.86699604140896e-06,0.454149136369568,0.56,0.347,0.179535945863156
"S100A6",6.1091668011678e-06,-0.388797430539426,0.08,0.33,0.186946613282536
"STAT5B",6.13510593256114e-06,0.353309652074433,0.413,0.208,0.187740376642303
"GLCCI1",6.24817979689865e-06,0.709458082997446,0.493,0.282,0.191200549964895
"ECHDC1",6.7315257029812e-06,0.313890164076172,0.333,0.149,0.205991418036928
"TCF12",6.93414215723212e-06,0.475092576850442,0.813,0.629,0.21219168415346
"PARM1",7.07266046830778e-06,0.300963329678239,0.347,0.154,0.216430482990687
"CPEB2",7.10351295871744e-06,0.25671967894799,0.24,0.089,0.217374600049712
"SMG7",7.34465794148985e-06,0.36175585691647,0.413,0.199,0.224753877667531
"FCRL2",7.46644233672879e-06,0.319112875831647,0.387,0.189,0.228480601946238
"TRAK2",7.48905588344324e-06,0.254763394534646,0.28,0.111,0.229172599089247
"SCAPER",7.54130462957762e-06,0.453808651703189,0.667,0.438,0.230771462969705
