"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CELF2",4.09041948334067e-06,0.467743004333726,1,0.901,0.125170926609708
"H3F3A",4.09715426100921e-06,-0.558996116734201,0.377,0.666,0.125377017541143
"SNHG14",4.19089880087635e-06,0.4503229516774,0.642,0.381,0.128245694205617
"TOMM7",4.25228068734889e-06,-0.51842552049488,0.264,0.564,0.130124041313563
"GBP5",4.54436262746676e-06,0.390084988871178,0.528,0.256,0.13906204076311
"WNK1",4.96071033314546e-06,0.423426537621863,0.774,0.456,0.151802696904584
"NEK7",5.01533726534582e-06,0.681228999317659,0.717,0.455,0.153474335656847
"ST8SIA4",5.14298502537125e-06,0.340308324719096,0.34,0.129,0.157380484761386
"HIBCH",5.260307090619e-06,0.505552561304975,0.34,0.137,0.160970657280032
"XPO1",5.31192758420858e-06,0.388278866649591,0.509,0.247,0.162550296004367
"ARHGAP25",5.4440611444184e-06,0.552062039426017,0.585,0.351,0.166593715080347
"AC090825.1",5.48090224169904e-06,0.327017840267439,0.283,0.096,0.167721089498232
"TC2N",5.56431372966129e-06,0.464928543010092,0.981,0.866,0.170273564441365
"MED13L",5.68608650077064e-06,0.42087824957485,0.906,0.585,0.173999933010082
"UBR2",5.8786442353795e-06,0.4029913680094,0.698,0.393,0.179892392246848
"ERCC5",5.89886714718209e-06,0.373964558340993,0.472,0.225,0.180511233570919
"ELK3",6.19108806824688e-06,0.291145901720117,0.358,0.14,0.189453485976423
"AC090772.2",6.26760531017179e-06,0.27969382836461,0.321,0.119,0.191794990096567
"TMEM161B",6.37430047484255e-06,0.365257084472315,0.472,0.218,0.195059968830657
"RNF169",6.50251256000886e-06,0.33076060021364,0.377,0.155,0.198983386848831
"AC008083.3",7.08670915171433e-06,0.261009476319298,0.151,0.035,0.21686038675161
"KLHDC10",7.79118604497561e-06,0.36828261564037,0.245,0.08,0.238418084162299
"SF3B1",7.82816503016587e-06,0.381643019887784,0.868,0.574,0.239549678088106
"HCST",7.86961313787315e-06,-0.488059411653318,0.132,0.449,0.240818031632056
"MYCBP2-AS1",8.04356383258043e-06,0.460769229156267,0.528,0.256,0.246141096840794
"SERF2",8.18015964870222e-06,-0.486580738861573,0.132,0.44,0.250321065409937
"TRANK1",8.4892055712201e-06,0.38040161465452,0.396,0.174,0.259778179684906
"COX10-AS1",8.57339779722149e-06,0.321218053397617,0.283,0.099,0.262354545992775
"TRIM14",9.18089038299393e-06,0.283088644032655,0.396,0.163,0.280944426609997
