"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CAMK2D",5.06129116638583e-05,0.630382627134975,0.451,0.322,1
"CDC14A",5.53726269073025e-05,0.558964148133614,0.627,0.547,1
"ATP8A1",6.53137385447214e-05,0.436070472571969,0.49,0.334,1
"BTG1",7.01458731354231e-05,-0.363903905635283,0.569,0.783,1
"IKZF2",7.19754650873136e-05,0.584846939973524,0.402,0.247,1
"CHD7",7.79027704437478e-05,0.27367157605887,0.49,0.282,1
"RPL6",7.9410303445624e-05,-0.412774947643804,0.284,0.468,1
"UTRN",8.16554067747516e-05,0.340692810550118,0.902,0.935,1
"BCL11B",8.19342556033318e-05,0.765611250454994,0.578,0.606,1
"RAD51B",8.82925068115357e-05,0.422840736747035,0.549,0.388,1
"ARL6IP6",9.23792867553691e-05,0.378299755776922,0.363,0.205,1
"PLD1",9.8606672566976e-05,0.295377075088998,0.275,0.134,1
"CDC42SE2",0.000109830536140008,-0.414951799196631,0.853,0.965,1
"IGF1R",0.000117740439869984,0.270444163130204,0.549,0.326,1
"PBX3",0.000131926655128493,0.298269995227809,0.343,0.178,1
"MACF1",0.000150200883761997,0.273568727962141,0.745,0.523,1
"RIOK3",0.000150531349220421,0.255811958591902,0.441,0.251,1
"MAML2",0.000153521364032107,1.4115949600282,0.608,0.709,1
"PDE4B",0.000157996528370692,0.355677585356812,0.255,0.126,1
"CHD9",0.000161584763057305,0.343117171320818,0.343,0.189,1
"ESYT2",0.000173388358973977,0.33709109631688,0.578,0.396,1
"EPAS1",0.000192560702759941,-0.540895719266194,0.196,0.351,1
"PLCL2",0.000193162622610863,0.385222549319651,0.735,0.645,1
"MCTP1",0.000195521330667309,0.400662008231145,0.275,0.144,1
"MYO9B",0.000197390648683014,-0.613959181455917,0.402,0.49,1
"MT-CYB",0.000200663447110302,-0.317783707854721,0.941,0.999,1
"TAOK3",0.000204485847561332,0.295159515044719,0.765,0.576,1
"PACS1",0.000205431691974096,0.364270195872864,0.716,0.615,1
"CCDC91",0.00022990252203331,0.352137745403833,0.706,0.641,1
"PCAT1",0.000234143814071256,0.348927985270465,0.431,0.259,1
"CCSER2",0.00023779568731552,0.413564241530934,0.441,0.315,1
"PHACTR2",0.000265220046348239,0.459662491242178,0.412,0.259,1
"PNISR",0.000273854271475244,0.267692802730521,0.686,0.511,1
"CLEC12A",0.000294819740907873,0.272038531091904,0.373,0.207,1
"HRH4",0.000383334926041312,0.310880812789846,0.284,0.152,1
"LRBA",0.000410646474499779,0.385746534915521,0.755,0.809,1
"AKAP9",0.000415477823620625,0.268537305252756,0.637,0.458,1
"ATG7",0.000442413309717511,0.264837589611063,0.412,0.231,1
"CDK17",0.000459095296061366,-0.48542363618245,0.627,0.709,1
