"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ITFG1",7.16222546743431e-12,0.294670787640533,0.654,0.489,2.19171261528957e-07
"DYM",7.38886060574817e-12,0.323894692748804,0.641,0.49,2.261065233965e-07
"THADA",9.22622805530608e-12,0.256141771231083,0.553,0.383,2.82331804720421e-07
"SDK1",9.77309987341083e-12,0.40064546244754,0.192,0.091,2.99066629226245e-07
"EHBP1",1.16392175508923e-11,0.313716659230449,0.356,0.219,3.56171696274855e-07
"BAZ2B",1.285411863326e-11,0.268468030837587,0.439,0.286,3.9334888429639e-07
"SH3BGRL",1.45593905975466e-11,0.270055498119153,0.457,0.303,4.45531911675523e-07
"CCSER1",1.59686840310353e-11,0.506077214373625,0.646,0.532,4.8865770003371e-07
"USP15",1.75368227549553e-11,0.301420468645358,0.846,0.729,5.36644313124388e-07
"GLS",1.90414774340074e-11,0.258550178330524,0.667,0.49,5.8268825095806e-07
"PARP14",2.30989143421296e-11,0.272958225139094,0.689,0.532,7.06849877783507e-07
"MT-ATP8",2.58608221703412e-11,0.344653627910304,0.75,0.62,7.91367019234611e-07
"WDR7",3.0555635122875e-11,0.267408869583332,0.409,0.263,9.35032990395099e-07
"CCDC91",3.66277332879717e-11,0.327549229867376,0.773,0.644,1.12084526634522e-06
"RAP1GDS1",3.99833376687735e-11,0.2660033706525,0.553,0.394,1.22353011600214e-06
"C22orf34",4.00799958515403e-11,0.279300901703097,0.379,0.241,1.22648795305299e-06
"L3MBTL4",4.26801865763855e-11,0.344710107956165,0.429,0.287,1.30605638942397e-06
"RAB30",4.63976893325041e-11,0.264556057714987,0.702,0.541,1.41981569126396e-06
"CLEC2D",4.69699162948898e-11,0.253729821743093,0.816,0.651,1.43732640853992e-06
"SLC4A7",4.92910574108948e-11,0.258231278298686,0.523,0.366,1.50835564783079e-06
"MAML2",5.35502744671319e-11,0.537962448910727,0.76,0.679,1.6386919489687e-06
"DIAPH2",5.81314641904721e-11,0.345215244760382,0.545,0.399,1.77888093569264e-06
"PICALM",6.35015797276901e-11,0.265357522535824,0.609,0.449,1.94321184124704e-06
"KIAA1109",6.74559692785752e-11,0.266411557387468,0.505,0.353,2.06422011589368e-06
"TNFAIP3",6.99648152410616e-11,-0.299162325282213,0.078,0.211,2.14099331119173e-06
"EXOC4",7.01948065434807e-11,0.299356073537482,0.763,0.633,2.14803127503705e-06
"AC009522.1",7.50735055578737e-11,0.270314049276264,0.273,0.155,2.29732434357649e-06
"CD37",1.3869999589262e-10,-0.344463469942506,0.707,0.745,4.24435857431006e-06
"CHCHD3",1.74618220923284e-10,0.278572555507412,0.381,0.244,5.34349217847341e-06
"CDKAL1",2.6748969946385e-10,0.298684257944247,0.737,0.636,8.18545229329326e-06
"BCKDHB",2.99740424642765e-10,0.263684130665722,0.265,0.152,9.17235673449325e-06
"HLA-DRB1",3.12256484036678e-10,-0.353370395704004,0.768,0.796,9.55536066800637e-06
"SERF2",3.29733814143143e-10,-0.257051781957993,0.21,0.359,1.00901844465943e-05
"SPATA5",3.35536589627694e-10,0.269007636719426,0.394,0.26,1.02677551791971e-05
"SSH2",3.89448627566263e-10,0.259589367980139,0.902,0.817,1.19175174521552e-05
"NEAT1",4.48096284515177e-10,0.371878256338102,0.452,0.316,1.37121944024489e-05
"CHST11",4.80913110327316e-10,0.276029548045587,0.705,0.559,1.47164220891262e-05
"FNDC3A",4.86214535473146e-10,0.263650132344984,0.596,0.435,1.48786510000137e-05
"ATP2B1",4.87118576009482e-10,0.311670083557422,0.843,0.732,1.49063155444662e-05
"EPB41L2",5.25990059065827e-10,0.2634322899122,0.316,0.192,1.60958217974734e-05
"FBXW7",8.04739375936058e-10,0.341725592622213,0.53,0.4,2.46258296430193e-05
"MAP3K5",8.76836646966229e-10,0.259492420622917,0.525,0.376,2.68320782338136e-05
"ZFAS1",9.72915134371058e-10,-0.258127324007148,0.23,0.374,2.97721760268888e-05
"TRAF3IP2-AS1",1.04478494013215e-09,0.253016300029049,0.25,0.141,3.1971463952984e-05
"R3HDM1",1.05119123273338e-09,0.299318644978333,0.336,0.216,3.21675029128742e-05
"S100A4",1.0995445307029e-09,-0.270833456349606,0.144,0.278,3.36471621840395e-05
"PDE3B",1.29479369996624e-09,-0.368377153591348,0.23,0.387,3.96219820126669e-05
"SYN3",1.30129340872396e-09,0.438105030655613,0.321,0.208,3.9820879600362e-05
"CDK19",1.31991157990171e-09,0.262813558359752,0.434,0.291,4.03906142565722e-05
"HIVEP2",1.86876056516388e-09,0.29533686046975,0.518,0.388,5.718594205458e-05
"HLA-E",2.02688557309442e-09,-0.306939881465006,0.641,0.696,6.20247254222623e-05
"HLA-DQB1",2.86711421754633e-09,-0.33032382753802,0.641,0.709,8.77365621711353e-05
"UST",3.03740798113302e-09,0.307978961202772,0.455,0.322,9.29477216306515e-05
"FAM172A",3.1345340685765e-09,0.294269608616295,0.806,0.69,9.59198770325095e-05
"SCLT1",3.528656985153e-09,0.274276941993459,0.396,0.272,0.000107980432402667
"HSP90AA1",4.37745259367493e-09,-0.291831486320342,0.298,0.426,0.000133954426819046
"RBM39",4.76984897574353e-09,-0.280426057263634,0.76,0.792,0.000145962148506728
"AC098829.1",5.82336815945310e-09,0.252419383888442,0.152,0.072,0.000178200889047424
"SCAPER",6.29865466953821e-09,0.261698376772724,0.578,0.44,0.000192745131542539
"HIBADH",6.38417911013799e-09,0.251315830436781,0.202,0.11,0.000195362264949332
"CDC42SE2",6.45513702376934e-09,-0.315950573235547,0.75,0.788,0.000197533648064366
"BCL2",8.78827696041501e-09,0.447017109315231,0.707,0.642,0.00026893006326566
"TBC1D1",1.03546989742799e-08,0.250281224908922,0.566,0.437,0.000316864143311939
"IFNG-AS1",1.08617712864144e-08,0.476073595983022,0.452,0.33,0.000332381063135568
"PBX3",1.64330630205492e-08,0.384867366553203,0.475,0.36,0.000502868161491827
"COMMD10",2.6610492549161e-08,0.291046218160042,0.553,0.441,0.000814307682496875
"PDSS2",2.67267527070916e-08,0.280270426281172,0.407,0.288,0.000817865359589709
"TTC28",2.70108673825896e-08,0.3644008401571,0.295,0.189,0.000826559552774625
"SLC38A11",2.83435003521909e-08,0.329855847849991,0.359,0.241,0.000867339454277393
"BBS9",3.04864672807424e-08,0.289927117661656,0.424,0.3,0.000932916385257998
"PPIA",4.31166504565448e-08,-0.25036434772603,0.301,0.424,0.00131941262062073
"STXBP5",5.41956802751449e-08,0.266531283568698,0.402,0.285,0.00165844201209971
"TMEM123",5.64177901702557e-08,-0.284385151244121,0.414,0.535,0.00172644079699999
"TSBP1-AS1",5.74605619250797e-08,0.252715998071444,0.235,0.139,0.00175835065546936
"ARL15",6.69434367853996e-08,0.296051675479407,0.639,0.522,0.00204853610907001
"PRKN",7.66541072327652e-08,0.345709511736852,0.407,0.299,0.00234569233542985
"WDPCP",9.73495504092918e-08,0.302508292864422,0.422,0.306,0.00297899359207474
"CHD1",1.04266916322179e-07,-0.259612326486721,0.447,0.567,0.00319067190637499
"ARIH1",1.2391483018666e-07,-0.303464800950423,0.503,0.582,0.00379191771854198
"WWOX",1.43489008799132e-07,0.463207016601088,0.725,0.661,0.00439090715826222
"GPM6A",1.46471786841594e-07,0.272692829879333,0.124,0.059,0.00448218314913962
"LAPTM5",1.71218656402074e-07,-0.262345861452102,0.646,0.704,0.00523946210455985
"FUT8",2.03214943473632e-07,0.284267154596446,0.543,0.441,0.00621858048523662
"IRF1",2.07199253279501e-07,-0.359831392695752,0.298,0.397,0.00634050434960601
"TMEM117",4.17929505355179e-07,0.267055591066386,0.381,0.27,0.0127890607933738
"PDE4D",4.24783787277358e-07,0.484294852319124,0.629,0.561,0.0129988086744744
"PARP8",5.13995124241904e-07,0.262578552058397,0.636,0.512,0.0157287647969265
"CMSS1",5.83705111497249e-07,0.301448748860944,0.442,0.339,0.0178619601169273
"FER",8.67764730831298e-07,0.286875970911408,0.359,0.26,0.0265544685281686
"JUN",9.90678718344387e-07,-0.25345137812137,0.22,0.329,0.0303157594600566
"LINC01473",1.30176579478384e-06,0.315689558359167,0.399,0.3,0.0398353350861804
"CSGALNACT1",1.32038105988954e-06,0.272838946833176,0.333,0.235,0.0404049808136799
"BTBD9",1.64758387633816e-06,0.271735488952196,0.672,0.572,0.0504177141998242
"COG5",4.2168890728919e-06,0.270266574801188,0.593,0.505,0.129041022519565
"IGLC2",6.87627309586364e-06,-0.794376277412138,0.247,0.325,0.210420833006523
