"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CFH",2.87306567781077e-07,0.271103533010762,0.235,0.107,0.00879186828066873
"JAK2",2.97326929755879e-07,0.304300444766898,0.307,0.157,0.00909850137745965
"EXOC2",3.20058003445036e-07,0.337550564323835,0.523,0.345,0.00979409496342155
"HSP90AB1",3.20383321058826e-07,-0.393247213488849,0.431,0.605,0.00980405000772115
"AC010175.1",3.25198033330185e-07,0.256821759393388,0.275,0.135,0.00995138501793699
"NRDC",3.2918351483199e-07,0.276819237268771,0.379,0.211,0.0100733447373737
"ARL15",3.46867408830344e-07,0.404127013578579,0.712,0.543,0.0106144895776174
"SNHG14",3.61251074762757e-07,0.331037774237604,0.497,0.317,0.0110546441388151
"TANK",3.75376078315565e-07,0.302987454325076,0.503,0.315,0.0114868833725346
"PDSS2",3.93413611066321e-07,0.297151669570885,0.373,0.209,0.0120388499122405
"CD7",3.9390274298769e-07,-0.31732505926614,0.17,0.368,0.0120538178381663
"MYO1F",4.09442598868806e-07,0.306849924428003,0.654,0.487,0.0125293529679843
"GZMM",4.1269394470997e-07,-0.316387422370255,0.163,0.355,0.0126288474020698
"CASC8",4.16753363842068e-07,0.278314079552666,0.327,0.17,0.0127530696869311
"ACAP2",4.31655680888834e-07,0.298893806368018,0.588,0.388,0.0132090954908792
"CLIP4",4.36382381171118e-07,0.338711666389423,0.549,0.38,0.0133537372462174
"ANKIB1",4.41173373116867e-07,0.400242675500657,0.477,0.302,0.0135003463907493
"DCAF6",4.43203757669419e-07,0.301932370602476,0.373,0.212,0.0135624781884419
"LINC01184",4.47025290204744e-07,0.343077492743807,0.242,0.115,0.0136794209055554
"LINC01146",4.57194035852736e-07,0.273464933535808,0.124,0.04,0.0139905946911296
"SP4",4.65483042992378e-07,0.266603025924065,0.307,0.157,0.0142442465986098
"SMG7",4.71892326868379e-07,0.275859621484349,0.32,0.168,0.0144403770944993
"VOPP1",4.85544943525915e-07,0.254999775440005,0.392,0.22,0.0148581608168365
"NRIP1",5.279087605922e-07,0.472983536243668,0.438,0.283,0.0161545359828819
"NLK",5.30286542084426e-07,0.335941311462178,0.275,0.138,0.0162272984743255
"OLA1",5.56552383925372e-07,0.288501513392426,0.386,0.218,0.0170310595005003
"CCDC91",5.64593377197017e-07,0.375242523812492,0.771,0.613,0.0172771219356059
"MGA",5.83898492048068e-07,0.330067455148412,0.353,0.2,0.0178678777551629
"FRYL",5.86538411432144e-07,0.317392534538048,0.667,0.469,0.017948661928235
"AC010894.3",5.93981161141376e-07,0.256391203559486,0.366,0.203,0.0181764175120872
"PHKB",6.39483540545833e-07,0.302134401524429,0.458,0.281,0.019568835824243
"HECTD4",6.47695988500532e-07,0.301940544535211,0.405,0.24,0.0198201449441048
"TNFSF8",6.48272372963203e-07,0.279893379546654,0.32,0.17,0.019837782885047
"UBE2G2",6.70852672255901e-07,0.25532074991869,0.346,0.189,0.0205287626237028
"RSU1",6.80642450836492e-07,0.278512447927604,0.327,0.173,0.0208283396380475
"SAMD12",6.87157039005153e-07,0.417461209890604,0.392,0.234,0.0210276925505967
"SLC4A4",6.97490688985559e-07,0.346144749813325,0.294,0.153,0.0213439125736471
"PRPF38B",7.02948221053563e-07,0.268525271700493,0.484,0.306,0.0215109185124601
"SND1",7.38600505863599e-07,0.347779081433779,0.719,0.552,0.022601914079932
"ELP4",7.54564505893383e-07,0.390544446151883,0.405,0.244,0.0230904284448434
"RERE",7.56259175378059e-07,0.360784739932789,0.503,0.328,0.023142287025744
"RAB3GAP2",7.96769215473489e-07,0.273998862166228,0.438,0.262,0.0243819347627043
"XRN1",8.05464517382199e-07,0.338605193121003,0.699,0.526,0.0246480196964127
"CDK13",8.06094028795785e-07,0.305525879358085,0.693,0.506,0.0246672833751798
"MED13L",8.09521305279694e-07,0.358000373188218,0.693,0.515,0.0247721614628639
"GTF2I",8.74067197319598e-07,0.312906608239669,0.464,0.295,0.026747330305177
"WNK1",9.05589089140004e-07,0.274429369517413,0.562,0.374,0.0277119317167733
"CD28",9.50781767724245e-07,0.278561964244879,0.556,0.374,0.0290948728741296
"CHCHD3",9.72196169584445e-07,0.269555541006238,0.379,0.219,0.0297501749854536
"AKNA",9.99128902915895e-07,0.308166672870545,0.686,0.498,0.0305743435581293
"MYO5A",9.99915639910377e-07,0.277864359332734,0.542,0.356,0.0305984184968974
"EXOC4",1.08191783458394e-06,0.348744478186684,0.778,0.607,0.0331077676561032
"LONP2",1.11661815434318e-06,0.297297750214216,0.438,0.268,0.0341696321410555
"CBLB",1.12602885128331e-06,0.31097821765845,0.987,0.929,0.0344576088781205
"A2M-AS1",1.1336820523185e-06,0.259993740809733,0.431,0.267,0.0346918044829984
"TCF12",1.14703620148708e-06,0.333782477593367,0.712,0.547,0.035100454801706
"NME2",1.19696434093282e-06,-0.25815817022233,0.065,0.233,0.0366283057968851
"CD47",1.20557076062084e-06,0.265593315764091,0.588,0.39,0.0368916708457582
"SACM1L",1.2109850757498e-06,0.312148691205747,0.497,0.328,0.0370573543030197
"CDK6",1.23767729137727e-06,0.396779777237607,0.425,0.27,0.0378741627934357
"CD81",1.28580575195849e-06,-0.250112228820538,0.065,0.231,0.0393469418156817
"CD2",1.35402926150808e-06,0.275451654103046,0.438,0.275,0.0414346494314088
"PTAR1",1.35511651913033e-06,0.264731243540029,0.359,0.207,0.0414679206019072
"PLXNC1",1.37573394493267e-06,0.278216182467134,0.353,0.2,0.0420988344488846
"COLQ",1.43619320486388e-06,0.392997004415325,0.477,0.322,0.0439489482620396
"ANKRD17",1.44723327221796e-06,0.357459363884303,0.608,0.441,0.0442867853631418
"CD55",1.50921704941127e-06,0.338871492445156,0.66,0.505,0.0461835509290344
"MINDY3",1.52508743261208e-06,0.279188492431349,0.288,0.15,0.0466692005253623
"ZMYM2",1.6302469706489e-06,0.321658970226315,0.549,0.379,0.0498871875488271
"CRIP1",1.75427513287575e-06,-0.304334404044207,0.137,0.314,0.0536825733411309
"CCND3",1.81570541072072e-06,0.356251877186986,0.68,0.527,0.0555624012734646
"UQCR11",1.86949175786587e-06,-0.255652842214382,0.078,0.246,0.0572083172824534
"CD63",1.94817405532975e-06,-0.259279985679918,0.078,0.243,0.0596160742671455
"TRIP12",1.97706065733558e-06,0.27970130885761,0.549,0.372,0.0605000331751261
"KLF6",2.05619565034344e-06,-0.348117403187293,0.176,0.357,0.0629216430961597
"CEP85L",2.16860556573411e-06,0.292268963775907,0.641,0.463,0.0663614989170294
"SNHG8",2.3065747958617e-06,-0.254572827085598,0.105,0.278,0.070583495328164
"LINC01619",2.33801619547738e-06,0.345974014161116,0.902,0.822,0.0715456335978032
"ELOVL6",2.40719174406902e-06,0.354652093717011,0.281,0.148,0.0736624745602562
"FUT8",2.45392874068922e-06,0.358051906465791,0.431,0.27,0.0750926733938309
"UVRAG",2.51885018132234e-06,0.308274594822483,0.503,0.328,0.0770793343986449
"MLLT10",2.5335735304853e-06,0.284892232070072,0.425,0.264,0.0775298836063808
"TRAC",2.55607828032946e-06,-0.309273050510656,0.229,0.423,0.078218551456362
"SUCLG2",2.57605712624644e-06,0.403708391520781,0.556,0.409,0.0788299241202672
"COMMD10",2.69237941296533e-06,0.396208908841529,0.516,0.362,0.082389502416152
"STK4",2.69653062318341e-06,0.331051101966881,0.686,0.52,0.0825165336000356
"INTS6",2.77049248824275e-06,0.288240414238,0.359,0.206,0.0847798406327163
"DDX21",2.92836751117904e-06,-0.364024431857542,0.373,0.544,0.0896109742095899
"RABGAP1L",3.00091396424666e-06,0.393545531756732,0.915,0.796,0.091830968219912
"ERBIN",3.10591753307754e-06,0.251796213252768,0.614,0.432,0.0950441824297059
"CDK8",3.15120475103437e-06,0.28081072467274,0.275,0.144,0.0964300165864029
"UMAD1",3.17736455356345e-06,0.394823053149231,0.418,0.257,0.0972305327035951
"MAP2K5",3.20061795603438e-06,0.312368690619384,0.359,0.208,0.0979421100726081
"GAPDH",3.25579829048263e-06,-0.294732534589766,0.163,0.338,0.0996306834870588
"NSD1",3.29801682604139e-06,0.287843014327238,0.431,0.266,0.100922612893693
"LY75",3.3212201507205e-06,0.271456551307089,0.359,0.215,0.101632657832198
"FNDC3B",3.32672649673233e-06,0.35607910942959,0.556,0.379,0.101801157526506
"GALC",3.36925937879206e-06,0.261360051789234,0.556,0.395,0.103102706250416
"RSF1",3.39856591118338e-06,0.328069913279637,0.588,0.425,0.103999515448123
"CCSER2",3.4775581766027e-06,0.294566601508973,0.758,0.619,0.106416757762219
"DENND4C",3.53702922214133e-06,0.316687835803514,0.575,0.422,0.108236631226747
"PSME1",3.55990297470302e-06,-0.274517668432439,0.137,0.31,0.108936590928887
"CUTA",3.80374156133929e-06,-0.260650874162034,0.124,0.294,0.116398295518544
"SLCO3A1",4.04383120754684e-06,0.379322749220461,0.686,0.532,0.123745278782141
"HLA-E",4.27990546374276e-06,-0.333177913784561,0.725,0.803,0.130969387095992
"TBL1XR1",4.36545850241701e-06,0.358185519152676,0.516,0.363,0.133587395632463
"ZBTB16",4.62875163250464e-06,0.280118852187584,0.817,0.69,0.141644428706274
"SRP14",4.62959834053126e-06,-0.28247681743943,0.17,0.343,0.141670338818597
"RICTOR",4.80609623671885e-06,0.290603974090433,0.725,0.563,0.147071350939834
"METTL15",4.90118588393151e-06,0.314492631674046,0.32,0.18,0.149981189234188
"TRAT1",4.97422674952937e-06,0.260382842974951,0.307,0.171,0.152216312762348
"ACTG1",5.1056044522489e-06,-0.307747599624796,0.235,0.417,0.156236601843269
"FOXN3",5.52544366347912e-06,0.250126495713548,0.948,0.776,0.169084101546125
"PTPN22",5.62399988198271e-06,0.275102927612468,0.667,0.496,0.172100020388553
"RGCC",5.88277344457907e-06,-0.278642761012832,0.039,0.181,0.180018750177564
"FOCAD",5.98194141367206e-06,0.250636085996854,0.294,0.159,0.183053389199779
"PHIP",6.09642067033288e-06,0.310823293739179,0.575,0.413,0.186556568932856
"SET",6.26797440718433e-06,-0.27246983978358,0.19,0.37,0.191806284834248
"ADCY9",6.65004029184447e-06,0.297573351702002,0.294,0.165,0.203497882970733
"SNHG6",6.88274121929805e-06,-0.259080008545172,0.111,0.271,0.21061876405174
"RAP1GDS1",6.88768111677994e-06,0.341423092275553,0.464,0.315,0.210769929854583
"MTDH",7.01606900272248e-06,-0.311199254190244,0.32,0.508,0.214698727552311
"VIM",7.12517379083429e-06,-0.335146467073956,0.261,0.43,0.21803744317332
"WIPF1",7.16671267205112e-06,0.278794807738741,0.765,0.611,0.219308574477436
"CDK17",7.19810880665608e-06,-0.34602027868957,0.699,0.796,0.220269327592483
"PHF14",7.60529275356582e-06,0.334418410151636,0.438,0.287,0.232729563551868
"GLG1",7.64452635732641e-06,0.259762916358536,0.575,0.394,0.233930151060545
"PTEN",7.79496170067091e-06,0.310234222218649,0.418,0.273,0.238533623002231
"JPX",7.9382501526857e-06,0.344859327104669,0.412,0.253,0.242918392922335
"PRMT2",8.43965726485083e-06,0.303920871883623,0.477,0.325,0.2582619519617
"CEP350",8.44506037168773e-06,0.252801532878599,0.529,0.36,0.258427292434016
"FBXL17",8.53099845889804e-06,0.415118684762606,0.673,0.547,0.261057083840739
"GLS",8.95647402742789e-06,0.271919444131767,0.771,0.634,0.274077061713321
"PDE4B",9.74029760198946e-06,0.360053290832595,0.693,0.546,0.29806284691848
"GIGYF2",9.92338478072554e-06,0.256011611513605,0.405,0.254,0.303665497674982
"MYO9A",9.99303732893017e-06,0.281216831653856,0.431,0.27,0.305796935302592
"CORO1A",1.03402935239156e-05,-0.298891248664289,0.327,0.5,0.31642332212534
"PSMA1",1.04092196960158e-05,0.354217848503,0.49,0.345,0.318532531917779
"HSPA5",1.08038628598601e-05,-0.298379599221137,0.235,0.404,0.330609007374578
"R3HDM1",1.08076266226957e-05,0.356860573914086,0.32,0.189,0.33072418228111
"RAPGEF1",1.08722359891099e-05,0.273684157326133,0.66,0.492,0.332701293502752
"GTDC1",1.13897774532413e-05,0.379454921424256,0.556,0.404,0.348538579846636
"NF1",1.17578956338791e-05,0.397241849735669,0.373,0.232,0.359803364292334
"IGF1R",1.21148982836512e-05,0.250043451800094,0.301,0.169,0.370728002378011
"TTC37",1.24688382306204e-05,0.287754445318894,0.333,0.198,0.381558918695215
"ZC3H6",1.33088137902121e-05,0.256832673026897,0.229,0.114,0.407263010794281
"PCNX2",1.35840069797233e-05,0.288372000666215,0.556,0.401,0.415684197586511
