"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARHGEF3",5.93927043357365e-120,0.675196954903758,0.74,0.439,1.81747614537787e-115
"BTG1",1.43561218594227e-119,-0.667650555695325,0.578,0.839,4.39311685020195e-115
"RPS10",6.69526380397032e-119,-0.647525109361902,0.104,0.479,2.04881767665296e-114
"MT-ND1",9.85409654663662e-119,-0.672987628512024,0.921,0.997,3.01545208423627e-114
"LCP2",1.07146073107625e-114,0.514514401063915,0.666,0.339,3.27877698316642e-110
"LEF1",1.59338593426453e-114,0.914500853634352,0.8,0.617,4.87592029744288e-110
"ACTB",2.32956964661156e-111,-0.68622727910302,0.532,0.818,7.12871607559604e-107
"THEMIS",2.95761159516704e-111,0.845169599884148,0.809,0.599,9.05058724237064e-107
"AC079793.1",1.59773311692158e-110,0.659727108845836,0.926,0.805,4.88922311109173e-106
"MT-ATP6",2.33776195568292e-109,-0.590768975237957,0.978,1,7.15378536058529e-105
"RUNX1",1.01456840891761e-108,0.69612777683251,0.865,0.709,3.10468078812877e-104
"AC010609.1",9.60396091844554e-107,0.482207475624797,0.508,0.223,2.93890808065352e-102
"ZBTB20",5.56521841305212e-105,0.643312477363252,0.974,0.919,1.70301248657808e-100
"INPP4B",6.99552590228284e-103,0.706874373328998,0.954,0.928,2.14070088135757e-98
"PTPRC",1.48986794859223e-100,0.432038971369246,1,0.994,4.55914490948708e-96
"CALM1",4.60661054556748e-100,-0.628413598667937,0.392,0.687,1.40966889304911e-95
"TRG-AS1",6.76573575704365e-100,0.330212908939613,0.266,0.076,2.07038279901293e-95
"JUNB",9.12650936710839e-100,-0.755110182798248,0.183,0.513,2.79280313142884e-95
"PDE7A",1.67839655549814e-99,0.685665843046998,0.867,0.715,5.13606129947985e-95
"CD52",2.1814813335181e-99,-0.704276130816165,0.365,0.652,6.67555102869874e-95
"RASA1",4.09391361621401e-99,0.585954712075771,0.65,0.367,1.25277850569765e-94
"AC245297.3",4.48629853727949e-98,0.347022210443411,0.414,0.161,1.3728522153929e-93
"PRKCQ-AS1",6.02931750265078e-97,0.521009180222856,0.592,0.304,1.84503144898617e-92
"PRKCQ",7.09609489838731e-97,0.588736483113296,0.814,0.561,2.1714759998555e-92
