"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IKZF1",5.48314646848105e-10,0.431672204107491,0.803,0.598,1.67789765081989e-05
"SPIDR",5.786827074405e-10,0.416502964942639,0.758,0.534,1.77082695303867e-05
"TPK1",5.90882542692297e-10,0.438809843570084,0.599,0.38,1.8081596688927e-05
"IFNGR2",7.59939501461558e-10,0.349010522854366,0.516,0.282,2.32549086842251e-05
"ZDHHC21",7.65729450876212e-10,0.429514095940082,0.675,0.469,2.3432086926263e-05
"MTFR1",7.75000701329886e-10,0.325475131390342,0.497,0.273,2.37157964613958e-05
"SKAP2",7.78362927009015e-10,0.364600413333532,0.643,0.401,2.38186839294029e-05
"PHF21A",7.98086076973478e-10,0.430510088413807,0.561,0.351,2.44222320414654e-05
"AL592429.2",9.29256321074996e-10,0.611334955315612,0.567,0.358,2.8436172681216e-05
"SLAMF6",1.04638566481521e-09,0.26402777313141,0.28,0.115,3.20204477290102e-05
"BACH2",1.05843525843803e-09,0.622253415319681,0.911,0.86,3.2389177343462e-05
"PELI1",1.12280985337132e-09,-0.601618775709904,0.567,0.747,3.43591043230158e-05
"DNAJC13",1.15486192292118e-09,0.264395502704774,0.312,0.135,3.53399297033111e-05
"C22orf34",1.16018040315029e-09,0.340371026333609,0.446,0.231,3.55026805168021e-05
"FAM53B",1.29462475626391e-09,0.263518910553965,0.42,0.208,3.96168121664318e-05
"S100A4",1.30808943831094e-09,-0.400560902617605,0.121,0.353,4.0028844901753e-05
"CHCHD2",1.42745618818481e-09,-0.330329756299842,0.083,0.312,4.36815868146434e-05
"DRAM2",1.46580900249537e-09,0.310651132775565,0.452,0.244,4.48552212853609e-05
"DICER1",1.60524071005591e-09,0.278608526352367,0.541,0.304,4.9121970968421e-05
"LINC01184",1.68192125815379e-09,0.318412663011779,0.42,0.213,5.14684724207641e-05
"KDM4C",1.73901879282213e-09,0.392030773687023,0.847,0.688,5.32157140791501e-05
"UBE2W",1.8000558397103e-09,0.356018249191577,0.484,0.269,5.5083508750975e-05
"GOLGA8B",2.13268716197224e-09,0.277511002495032,0.49,0.27,6.52623598435124e-05
"SMC6",2.20533743898568e-09,0.388491246936624,0.656,0.426,6.74855309704007e-05
"NT5DC1",2.49564655762119e-09,0.424053472309244,0.478,0.276,7.63692803097661e-05
"TMEM260",2.51175443151549e-09,0.272177558191992,0.28,0.118,7.68621973588055e-05
"SNHG14",2.64479637497718e-09,0.364695572929409,0.631,0.421,8.09334138706768e-05
"AC005670.3",2.67826592576909e-09,0.286925032902905,0.439,0.225,8.19576155944598e-05
"HSD17B4",2.79491301357469e-09,0.287381246519094,0.287,0.122,8.5527133128399e-05
"DDX10",3.23048246619058e-09,0.355298569562342,0.414,0.22,9.88559939478978e-05
"HLA-E",3.44772298868091e-09,-0.379327068178386,0.611,0.769,0.000105503771176625
"CTSS",3.70118869070062e-09,0.329205255069025,0.618,0.394,0.00011326007512413
"PTPN12",3.92705985621312e-09,0.273893712574358,0.382,0.182,0.000120171958659978
"CNKSR2",3.95503564579807e-09,0.321283404523938,0.446,0.242,0.000121028045797067
"MYCBP2",4.02825290991712e-09,0.343074080000851,0.962,0.875,0.000123268567296374
"HVCN1",4.15959274556729e-09,0.35971206504067,0.433,0.239,0.000127287697607105
"LARS",4.42646313058458e-09,0.271674062472749,0.325,0.151,0.000135454198259019
"DENND5B",4.87529713678866e-09,0.406517794537111,0.739,0.511,0.00014918896768287
"SLC25A6",4.98303444976175e-09,-0.330373054377521,0.127,0.356,0.000152485837197159
"EEA1",5.02190739070415e-09,0.304662608755,0.357,0.171,0.000153675388062938
"PPM1K",5.17742658712557e-09,0.317849931631346,0.529,0.303,0.00015843443099263
"ANKUB1",5.78897267393832e-09,0.37358868134209,0.376,0.192,0.000177148352795186
"MOB3B",6.39393223954213e-09,0.291118643233832,0.389,0.195,0.000195660720462229
"RUNX1",6.47939723576949e-09,0.35381436980823,0.732,0.521,0.000198276034811782
"MAP3K1",7.20506264468413e-09,0.380731722853803,0.892,0.766,0.000220482121989979
"ADAM28",7.2311199606532e-09,0.456438005261135,0.834,0.721,0.000221279501915949
"CBL",8.01027622295758e-09,0.250828959842527,0.35,0.167,0.000245122462698725
"CNR2",8.84615494876697e-09,0.296915793243732,0.42,0.223,0.000270701187587218
"RNF111",8.85877301224853e-09,0.325264133943401,0.599,0.389,0.000271087312947817
"AFF1",8.94700921088683e-09,0.395378498818204,0.503,0.308,0.000273787428862348
"BBX",9.36597799831122e-09,0.419915703143288,0.841,0.706,0.000286608292726322
"CEP170",9.8276871175986e-09,0.288608711378363,0.49,0.28,0.000300737053485635
"TUBGCP3",1.00242308170694e-08,0.298794560862998,0.389,0.199,0.00030675148723314
"DSE",1.01209713532245e-08,0.292144272671304,0.268,0.114,0.000309711844380023
"COL19A1",1.03951979843238e-08,0.564655051423363,0.662,0.489,0.000318103453518294
"FAM214A",1.07978291670946e-08,0.432470006614477,0.694,0.505,0.000330424370342261
"RAB31",1.10964056258811e-08,0.335016210278666,0.312,0.146,0.000339561108557587
"PRKCE",1.14963648612803e-08,0.434145544671728,0.854,0.746,0.000351800261120039
"SMAD2",1.16071458158579e-08,0.331423284844326,0.433,0.234,0.000355190269111067
"SP140",1.16486951330052e-08,0.359178398837742,0.815,0.61,0.000356461719765091
"EIF3K",1.1850863419389e-08,-0.33389338462245,0.102,0.315,0.000362648271496723
"ST6GAL1",1.26121700800598e-08,0.3608455508119,0.841,0.695,0.00038594501661991
"TRAF5",1.31071979587356e-08,0.309060708427916,0.561,0.342,0.000401093364735268
"GDI2",1.32285999216347e-08,0.267466087827567,0.363,0.179,0.000404808386201942
"EAF2",1.32351311531954e-08,0.251334379935959,0.293,0.132,0.000405008248418933
"TRAPPC8",1.37232154968915e-08,0.327776246445916,0.433,0.243,0.000419944117420377
"SF1",1.38477680701877e-08,-0.379628774098115,0.529,0.681,0.000423755550715815
"SH3BGRL3",1.39742041690655e-08,-0.33951874698546,0.115,0.327,0.000427624621777572
"SRP14",1.409560915738e-08,-0.305225975160975,0.096,0.309,0.000431339735824985
"MIF",1.44710180191198e-08,-0.286650179503852,0.038,0.232,0.000442827622403085
"NT5C3A",1.54030012339781e-08,0.277511002495032,0.331,0.157,0.000471347240760964
"VPREB3",1.67726600979777e-08,-0.279354093685677,0.013,0.192,0.000513260171658216
"TTC17",1.70082825788979e-08,0.411726689734739,0.764,0.568,0.000520470455196854
"CHD1",1.70763629813286e-08,-0.410335510277867,0.516,0.697,0.000522553783591638
"PHKB",1.71503436076871e-08,0.445789635652913,0.701,0.571,0.000524817664738832
"FCRL2",1.83237217611392e-08,0.360137957368879,0.592,0.39,0.000560724209612622
"MYCBP2-AS1",1.85921918321783e-08,0.343828899152512,0.503,0.304,0.000568939662256488
"EVI5",1.86860907061711e-08,0.329824666123341,0.478,0.279,0.000571813061699543
"OSTF1",1.97284148350612e-08,0.276188035835714,0.287,0.13,0.000603709222367709
"UBE2E2",2.3065683115108e-08,0.43875291904984,0.815,0.648,0.000705832969005421
"ATP2B1",2.36999552548964e-08,0.48600333359429,0.898,0.778,0.000725242330755083
"PHF14",2.42894499809243e-08,0.428536991235689,0.554,0.372,0.000743281458866264
"IFT57",2.68502735407808e-08,0.350940784706482,0.452,0.266,0.000821645220621434
"SP110",2.88297850081863e-08,0.370822904611724,0.713,0.546,0.000882220251035509
