"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DOCK2",0.000526766845936167,0.426149109126287,0.879,0.66,1
"H3F3A",0.000530733189204237,-0.555919701483749,0.424,0.695,1
"AAMDC",0.000533089864759981,0.253017990936546,0.212,0.061,1
"RAB14",0.000544314542864489,0.294415447140402,0.485,0.219,1
"WNK1",0.000547666615498274,0.375726280213617,0.636,0.342,1
"XPO1",0.000548327542779609,0.454073031390493,0.515,0.273,1
"LINC02100",0.000551251841932447,0.440984385223286,0.242,0.079,1
"SCML4",0.000561634013843014,0.365647470757214,0.636,0.326,1
"TOX",0.000566032891703284,0.793087927459898,0.727,0.501,1
"BCKDHB",0.000577375516863348,0.383500232834796,0.394,0.163,1
"ARAP2",0.000588696758187646,0.607615624669464,0.939,0.811,1
"RASA1",0.000600071023169182,0.513443892243652,0.636,0.39,1
"IKZF1",0.000606709280474624,0.541862322981165,0.818,0.586,1
"MRPL19",0.000624188831976767,0.288549831575876,0.212,0.063,1
"ACADM",0.000638484509007232,0.320132186795083,0.212,0.064,1
"RNLS",0.000649036979106273,0.266523525245877,0.182,0.047,1
"VPS13C",0.000653068438328709,0.500320027919782,0.818,0.654,1
"MRPL3",0.000672406859111805,0.363024959538524,0.394,0.168,1
"NLRC5",0.000674981896809546,0.346232975118107,0.636,0.363,1
"GLG1",0.000676082463994294,0.570017287581226,0.727,0.478,1
"AL592183.1",0.000679035433049149,0.30417778017339,0.303,0.113,1
"LINC00299",0.000680033994036485,0.571139168034444,0.788,0.612,1
"MYL6",0.000688900951898753,-0.529706491836094,0.152,0.436,1
"GOLGA8B",0.000699910966936791,0.37731128630355,0.606,0.334,1
"HSP90AA1",0.000704553370885222,-0.548838975413093,0.273,0.545,1
"HIVEP2",0.000709847485738005,0.639983251477006,0.576,0.348,1
"GAS7",0.000710185040842922,0.439925666297615,0.697,0.411,1
"CCNH",0.00071452239591882,0.433716065430391,0.727,0.417,1
"EPHA4",0.000716999521329575,0.543390003699425,0.576,0.348,1
"TTN",0.000725119291513801,0.59661078916728,0.424,0.202,1
"R3HDM1",0.000730438203701962,0.343869837749626,0.545,0.281,1
"KLRC1",0.000730705163263084,0.556578616447761,0.727,0.506,1
"MAPKAP1",0.000750892730963557,0.404787451658609,0.515,0.268,1
"GALNT1",0.000761012289116533,0.328185936365669,0.515,0.244,1
"RELB",0.000771200759191727,-0.463270413518074,0,0.261,1
"IKBKB",0.000777918127067293,0.262828520830362,0.364,0.147,1
"BTG1",0.000778470310950198,-0.501300116920426,0.818,0.89,1
"BIN2",0.000780339919037382,0.358285043091925,0.697,0.415,1
"MAML2",0.00079507679649626,0.527436045011731,0.909,0.707,1
"VAV3",0.000801421783995019,0.484791375949167,0.939,0.816,1
"SLFN12L",0.000806735923891453,0.396642189955945,0.727,0.451,1
"MCTP2",0.000824964482774991,0.50184832677747,1,0.862,1
"HUWE1",0.0008348145793134,0.316968380612912,0.636,0.348,1
"ANKFY1",0.000853170041198338,0.292242282597658,0.303,0.114,1
"NDFIP1",0.000868298397354279,-0.517445553669113,0.121,0.402,1
"RNF111",0.000879561349214917,0.466800375016335,0.545,0.301,1
"WSB1",0.000885180575993361,0.344295691302242,0.636,0.335,1
"NUDT5",0.000905840238248025,0.28064463349053,0.212,0.064,1
"PREP",0.000908178703148415,0.308487337418235,0.333,0.135,1
"NFX1",0.000916167822259985,0.320039034572879,0.424,0.185,1
"EIF2S2",0.000919710251441927,0.257911976865308,0.364,0.147,1
"NPIPB5",0.000958549181859048,0.2575649135084,0.333,0.131,1
"DLEU2",0.000965987224462075,0.468144003406721,0.606,0.358,1
"SLC10A7",0.000986948949655746,0.326358339643156,0.424,0.196,1
"ELMO1",0.000989318592297449,0.436797622572555,0.879,0.632,1
"GTF2F2",0.000995416707608661,0.420233556561884,0.515,0.277,1
"TSTD3",0.00100454001588435,0.359811381618647,0.333,0.138,1
"GBP5",0.00100736974226997,0.255990373776781,0.394,0.168,1
"GRK2",0.00102623125156104,0.251228900224431,0.364,0.149,1
"CD7",0.00102724698938615,-0.61244914670112,0.576,0.693,1
"RIC8B",0.00104510840561786,0.283355016048464,0.303,0.116,1
"NSD3",0.00105267872019518,0.349615614512759,0.636,0.343,1
"RASA2",0.00107402823712569,0.490373950790186,0.879,0.781,1
"KLRK1",0.00109342471176736,0.413208327921835,0.697,0.447,1
"UBE2W",0.00109437701740022,0.276519540910136,0.424,0.188,1
"NEAT1",0.00110818790320033,0.522779933044202,0.848,0.679,1
"TBCK",0.00112551192257647,0.588137214187884,0.515,0.302,1
"SGMS1",0.00113910411977699,0.363436443441861,0.636,0.355,1
"USP33",0.00114554133702658,0.374595198194968,0.636,0.355,1
"MBTD1",0.00115015357774534,0.370079717072474,0.424,0.206,1
"WASF2",0.0011576650961729,0.362231855249789,0.485,0.244,1
"TTC13",0.0011587141299147,0.321320405152619,0.333,0.134,1
"TTC8",0.0011653697525103,0.352157809075212,0.152,0.039,1
"STK38",0.00118233102988218,0.47989836388525,0.818,0.537,1
"LINC00513",0.00119481133739377,0.351445542933423,0.364,0.156,1
"B4GALT6",0.00119533622825158,0.308879560635737,0.242,0.084,1
"SNRK",0.00122595711362434,0.305271421444376,0.848,0.491,1
"P2RY14",0.001231598154438,0.29035252460174,0.212,0.066,1
"BBS9",0.00123381639375704,0.350240969980239,0.636,0.341,1
"FOXN3",0.00123469521075133,0.453718188935708,0.97,0.849,1
"UGGT1",0.00124841718708659,0.345323617986903,0.424,0.202,1
"AEBP2",0.00125006881668889,0.467635026495148,0.545,0.308,1
"ASAP1",0.00125086596841854,0.54483872458523,0.545,0.327,1
"FNDC3B",0.0012774421085398,0.497798158394098,0.848,0.619,1
"EXT1",0.00127872935778289,0.483580910295134,0.636,0.355,1
"ST3GAL1",0.00128575914954872,0.262152773262419,0.606,0.317,1
"ANO6",0.00129820011991221,0.286015452284,0.424,0.191,1
"KLRC3",0.00132712630696755,0.499221852708712,0.667,0.468,1
"HEATR1",0.00134296580884197,0.272749846362798,0.394,0.174,1
"HECTD4",0.00135151344940505,0.531015935287532,0.606,0.354,1
"SYK",0.0013569284615277,0.367636541144145,0.515,0.273,1
"NFATC3",0.00135730499731693,0.541590969406738,0.697,0.485,1
"DOCK10",0.00136910653862479,0.415608056929846,1,0.868,1
"PCNX4",0.00139111105955154,0.472329775320425,0.394,0.189,1
"IKZF2",0.00140728822342094,0.555468979012071,0.485,0.263,1
"GARS-DT",0.00144282615535976,0.275644915214425,0.455,0.212,1
"EML2",0.00147470703887027,0.275922223248127,0.212,0.067,1
"QKI",0.00147479975958174,0.64266447662965,0.697,0.474,1
"SLA",0.00147498765291199,0.33086968806826,0.364,0.157,1
"TNRC6A",0.00150880251622601,0.342905724932794,0.727,0.464,1
"DAB1",0.00150915497801948,0.570724972858695,0.333,0.148,1
"ELP4",0.00152078017940932,0.635424283593469,0.485,0.264,1
"CLEC16A",0.00152995166550793,0.363160303132684,0.394,0.182,1
"TNFAIP3",0.00153050428740828,-0.647518317303294,0.485,0.675,1
"UQCC1",0.00153515245138704,0.267981529453738,0.303,0.12,1
"GALC",0.00155639579164328,0.366536460995337,0.606,0.324,1
"MT-ATP6",0.0015756865639642,-0.368882073179448,1,1,1
"SFXN5",0.00157638026835734,0.257776747447682,0.182,0.053,1
"AF165147.1",0.00158870942157694,0.519383660916569,0.697,0.445,1
"FAR2",0.00158888480527138,0.299690389181076,0.212,0.069,1
"MBNL3",0.00161021864178264,0.397973723208136,0.212,0.068,1
"SESTD1",0.00161830792028971,0.325013169344407,0.424,0.202,1
"TTC14",0.00162413356013392,0.387638088456779,0.576,0.348,1
"EEF1D",0.00166451719258505,-0.436217898202087,0.182,0.444,1
"KATNBL1",0.00166612079884714,0.278473903271381,0.273,0.103,1
"VGLL4",0.00167178672796496,0.365670049734464,0.303,0.127,1
"FRY",0.00170751312745022,0.427607864101813,0.364,0.163,1
"PLCB1",0.00171944777936046,0.627960010942265,0.879,0.794,1
"LPCAT1",0.0017347230007733,0.310724439456053,0.394,0.183,1
"KAT6B",0.00174950356813551,0.576816644910797,0.727,0.533,1
"RRBP1",0.0017517635576401,0.285784787155858,0.636,0.348,1
"PPP1R16B",0.00179446267822359,-0.528322142919719,0.394,0.621,1
"INPP4A",0.0017991322469604,0.458920789827152,0.636,0.407,1
"ADAM28",0.00180259090004445,0.304082158298234,0.303,0.121,1
"PPP2R5E",0.00180988469158726,0.442995972992911,0.576,0.36,1
"OSBPL3",0.00192124491202885,0.338783586582936,0.515,0.266,1
"CAMK2G",0.00192531046585647,0.295311948670502,0.333,0.141,1
"TGFBR1",0.00195952367607794,0.285737717170833,0.394,0.181,1
"MMS22L",0.00199329781538197,0.270325469922037,0.242,0.087,1
"RFC1",0.00201071658223242,0.410189930446627,0.545,0.313,1
"RCSD1",0.00201693548326482,0.30800565739308,0.576,0.32,1
"C1orf21",0.00202225109257263,0.402857635789738,0.636,0.368,1
"RAP1GDS1",0.00203114281190502,0.380940709704242,0.758,0.516,1
"LARP4B",0.0020753731325719,0.266376234814924,0.515,0.256,1
"MTFR1",0.00207552559514979,0.301093106881167,0.364,0.163,1
"VPS50",0.00209600000051063,0.346232975118107,0.424,0.209,1
"HM13",0.00210279881500081,0.337064659844511,0.455,0.232,1
"CDKAL1",0.00213629293164265,0.522082810517524,0.818,0.679,1
"ASPH",0.00214798674008709,0.409972444195987,0.424,0.211,1
"MYH9",0.00216563271850322,0.324437051516762,0.545,0.293,1
"TMA7",0.00218657048828226,-0.388162536724147,0.061,0.308,1
"NCALD",0.00218763560520474,0.543296968187283,0.97,0.921,1
"NDUFA13",0.00219938527162314,-0.386943529434985,0.061,0.308,1
"AC016074.2",0.00220624066462984,0.28752850437957,0.273,0.103,1
"SCAPER",0.00221092314653713,0.522082810517524,0.667,0.465,1
"PDE8A",0.0022284928961347,-0.4824899192723,0.061,0.306,1
"NCAM1",0.00224295566378752,0.653587593646016,0.939,0.865,1
"PILRB",0.0022534122362181,0.28882667037078,0.697,0.397,1
"ZNF521",0.0022672779879189,0.250572622616385,0.242,0.087,1
"YLPM1",0.00231978131592087,0.368768771920127,0.455,0.23,1
"IFITM1",0.00232787565939867,-0.337739531434215,0,0.223,1
"PCED1B-AS1",0.00235131014456438,-0.353710488345999,0,0.223,1
"NCOA5",0.00240155999502019,0.260162024994439,0.394,0.182,1
"BTF3",0.00240499586238597,-0.408015176252319,0.121,0.375,1
"RGS3",0.00245414615356231,0.258137899736571,0.273,0.107,1
"DDX1",0.00245420523651021,0.2575649135084,0.303,0.124,1
"COX8A",0.00247044370265972,-0.3256442064022,0,0.22,1
"PDXDC1",0.00249200382398709,0.333242948892103,0.545,0.302,1
"MAPK14",0.002524173041451,0.349615614512759,0.485,0.263,1
"SLC25A13",0.00254912394316405,0.422922155175347,0.424,0.215,1
"SARAF",0.00257542591121192,-0.508290838525995,0.364,0.579,1
