"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"STAT4",3.70993442940689e-05,0.301441675587662,0.903,0.812,1
"LRBA",4.01208353200121e-05,0.377855399860682,0.903,0.816,1
"MARCH7",4.07515185717778e-05,0.250746016739758,0.524,0.345,1
"COA1",4.10220955942499e-05,0.27585003920553,0.419,0.265,1
"GABARAP",4.23831356069891e-05,-0.262825739151556,0.105,0.265,1
"PBRM1",4.31081870068251e-05,0.268839358775695,0.427,0.271,1
"BAZ2B",4.35145285734869e-05,0.327146377323998,0.387,0.246,1
"CHD1",4.35902889771106e-05,-0.373727233488337,0.645,0.744,1
"ASAP1",4.48614476578278e-05,0.280972270580473,0.371,0.227,1
"CPQ",4.51242499148524e-05,0.409205058129449,0.435,0.293,1
"EDF1",4.51848778489262e-05,-0.251954743212683,0.121,0.286,1
"FTL",4.62192741373848e-05,-0.31127649915782,0.242,0.41,1
"SLC9A9",4.62334008449212e-05,0.39459855365371,0.371,0.234,1
"PCMTD1",4.9704363057472e-05,0.268522180572588,0.419,0.264,1
"SNX14",5.17649043629923e-05,0.25217770210139,0.419,0.263,1
"SMURF2",5.32151875359481e-05,0.264310893424546,0.339,0.201,1
"FOXN3",5.58006787290615e-05,0.341049014137292,0.887,0.789,1
"CMC1",5.80455958838155e-05,0.348406527736502,0.355,0.219,1
"SSR2",5.86246722450157e-05,-0.250624276231084,0.129,0.292,1
"RICTOR",6.01848362397015e-05,0.361326239734092,0.766,0.638,1
"AVL9",6.25405950510532e-05,0.274094172643274,0.411,0.262,1
"TPR",6.30124583895031e-05,0.298538451167237,0.516,0.371,1
"PTPRJ",6.35889494962833e-05,0.31338170517444,0.629,0.466,1
"BCL11B",6.40563238438828e-05,0.330959928859615,0.855,0.733,1
"LRCH3",6.81994373899176e-05,0.29104473023471,0.403,0.261,1
"GNAQ",7.00659771561831e-05,0.304112791082869,0.427,0.279,1
"TOX",7.08908049716667e-05,0.385922286946938,0.331,0.198,1
"USP24",7.55980777466953e-05,0.305180468861766,0.581,0.415,1
"SMYD3",7.63550294857841e-05,0.43137802926527,0.718,0.63,1
"MGAT5",7.71152536463802e-05,0.346327418971109,0.508,0.354,1
"AL050309.1",7.74107926993147e-05,0.258401833183821,0.161,0.071,1
"PRKY",7.91953859294227e-05,0.297672816679493,0.427,0.278,1
"RABGAP1",7.98410164727059e-05,0.255888594956072,0.355,0.214,1
"RAP1A",8.03373550058128e-05,0.260393436440209,0.516,0.345,1
"ZNF800",8.0696855662944e-05,0.280977383211627,0.419,0.272,1
"COX7A2",8.22290690179001e-05,-0.26024594786938,0.121,0.275,1
"COX6C",8.25348119316672e-05,-0.287182791229033,0.177,0.339,1
"FTO",8.56353862936187e-05,0.328193302816383,0.46,0.314,1
"SLC30A7",8.72985170007819e-05,0.252199545513334,0.379,0.236,1
"EIF4G3",8.81694520791966e-05,0.252408231014857,0.573,0.392,1
"PCNX2",8.88387205426224e-05,0.289677683015176,0.508,0.348,1
"ANKIB1",9.02862169270288e-05,0.309434181734622,0.46,0.321,1
"TTC39C",9.21389659371076e-05,0.301449636902325,0.669,0.498,1
"TRBC2",9.24343236185196e-05,-0.342899940719291,0.218,0.378,1
"KIFAP3",9.27343878589077e-05,0.251256312341244,0.387,0.242,1
"TSC22D3",9.61146177580288e-05,-0.350227537984361,0.331,0.477,1
"PCM1",9.76316421121061e-05,0.280767280112913,0.645,0.502,1
"MED27",9.82514956776788e-05,0.29601466464844,0.331,0.2,1
"FBXW7",0.000104901760340313,0.264412667262611,0.702,0.512,1
"DENND1B",0.000105321207284002,0.335328884565393,0.492,0.339,1
"RASGRF2",0.000106811512816163,0.307952109439144,0.581,0.411,1
"RAB27B",0.00010804885503481,0.279400949925468,0.194,0.094,1
"AP3B1",0.000108057498011517,0.277615174396998,0.685,0.509,1
"ZFYVE28",0.000109925055318828,0.270003640611261,0.315,0.185,1
"GLG1",0.000110995089660018,0.25692662956679,0.637,0.455,1
"CASP8",0.000111707271553533,0.282410508576078,0.524,0.365,1
"TRANK1",0.00011441567911301,0.258435854597104,0.323,0.191,1
"HLA-F",0.000118581470892274,-0.307776965201874,0.363,0.515,1
"SNRK",0.000120499850309005,0.265734825633037,0.621,0.473,1
"ELL2",0.000123738324378935,-0.257888330717574,0.097,0.251,1
"GTDC1",0.000123833118916491,0.33914895330125,0.435,0.294,1
"PPP3CB",0.000125661175150303,0.285635938350124,0.323,0.197,1
"LEF1",0.000126837254097948,0.65419946543191,0.298,0.177,1
"PITPNC1",0.000130305936837508,0.254537124092943,0.871,0.787,1
"REV3L",0.000131375666668285,0.276260393000576,0.468,0.312,1
"CD48",0.000134331701402759,-0.269880726337629,0.185,0.343,1
"PPP3CA",0.000143559985807745,0.335797300499377,0.726,0.583,1
"STRN",0.000150360946959163,0.257948053567129,0.347,0.214,1
"RPS4Y1",0.000164690853540893,-0.275302068848174,0.121,0.264,1
"VGLL4",0.000168305232510814,0.256447844116422,0.234,0.125,1
"HELB",0.000168966827863901,0.286458306319006,0.379,0.24,1
"SRSF5",0.000171387816632046,-0.329051539960513,0.435,0.561,1
"SRPK2",0.000178016940248272,0.275397218384348,0.694,0.556,1
"CD46",0.000180930224518972,0.259891868158721,0.476,0.326,1
"ETV6",0.000182361044857098,0.27515910447082,0.444,0.289,1
"PCGF5",0.000185137656976491,0.284497168306084,0.524,0.372,1
"FUT8",0.000186655516846648,0.320796725660437,0.444,0.302,1
