"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"468","TPK1",1.46300539866198e-10,0.331934047600717,0.312,0.106,4.47694282044552e-06
"469","CRTC3",1.49459531485159e-10,0.27548647695718,0.422,0.162,4.57361112297735e-06
"470","C22orf34",1.65244492365663e-10,0.350274883206369,0.339,0.123,5.05664671088166e-06
"471","STAT5B",1.73970708235329e-10,0.288926311757851,0.523,0.22,5.3236776427093e-06
"472","TTC19",1.78590786858266e-10,0.285912680370871,0.312,0.107,5.46505666864979e-06
"473","SHISAL2A",1.82383165512051e-10,0.25455747329526,0.174,0.042,5.58110724783427e-06
"474","TSC22D1",1.91136913797579e-10,0.519076246705647,0.312,0.109,5.84898069911972e-06
"475","RPL24",2.05225524147669e-10,-0.636849847438854,0.22,0.529,6.28010626444283e-06
"476","ZNF207",2.14267838807298e-10,0.344728057239411,0.55,0.25,6.55681013534211e-06
"477","NAP1L1",2.33755967607356e-10,0.440771091507583,0.404,0.166,7.15316636475269e-06
"478","SRBD1",2.36778339342453e-10,0.321659353006323,0.339,0.123,7.24565396221841e-06
"479","LINC01934",2.59676606854381e-10,0.503638728843254,0.248,0.078,7.94636384635092e-06
"480","CCM2",2.65837987171876e-10,0.324388408079316,0.468,0.195,8.13490824544659e-06
"481","BICRAL",2.70231770825478e-10,0.301462586513439,0.339,0.123,8.26936241903046e-06
"482","XRCC5",2.74837515533122e-10,0.302384677445719,0.422,0.169,8.41030281282907e-06
"483","PSMA1",2.79740124545854e-10,0.393054183475982,0.385,0.151,8.56032755122767e-06
"484","CASK",3.02510892236976e-10,0.57185645274544,0.56,0.29,9.2571358133437e-06
"485","CNOT2",3.19281554559151e-10,0.275283703799183,0.523,0.231,9.77033485106458e-06
"486","VWA8",4.23002949467959e-10,0.376498991454564,0.477,0.204,1.2944313256669e-05
"487","ANKRD44",4.35638074191638e-10,0.441258968030018,0.963,0.951,1.33309607083383e-05
"488","GTF2I",4.38302737015127e-10,0.280212341960184,0.459,0.188,1.34125020553999e-05
"489","USP24",4.64926551089941e-10,0.334753009695546,0.569,0.261,1.42272173899033e-05
"490","DAAM1",5.0096006239256e-10,0.257410838324782,0.202,0.056,1.53298788692747e-05
"491","SELL",5.05417256346926e-10,0.361852127760559,0.349,0.133,1.54662734614723e-05
"492","POLK",5.22301176828047e-10,0.279771517791754,0.248,0.076,1.59829383121151e-05
"493","CYFIP2",5.23895024126062e-10,0.400965867280013,0.459,0.204,1.60317116332816e-05
"494","RAB10",5.44848640786549e-10,0.31095820026366,0.358,0.135,1.66729132567092e-05
"495","GPR174",5.75146379338253e-10,0.304970213770322,0.266,0.087,1.76000543541299e-05
"496","HNRNPK",5.9734089341249e-10,0.267950764030154,0.422,0.174,1.82792286793156e-05
