"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"254","ALOX5",7.24194996961916e-42,0.355054652228459,0.466,0.233,2.21610911020316e-37
"255","TRIO",7.44449547026321e-42,0.503325181948937,0.824,0.626,2.27809005885525e-37
"256","CD200",1.99702718168511e-41,0.295708333610152,0.216,0.07,6.1111028786746e-37
"257","NEDD9",2.58053282326757e-41,0.438322751395074,0.562,0.327,7.89668849248108e-37
"258","PTEN",2.71490850021256e-41,0.472492068444166,0.631,0.405,8.30789150150046e-37
"259","CALM1",2.78038117783807e-41,-0.499328878881146,0.235,0.496,8.50824444230229e-37
"260","TMEM260",4.88963700516068e-41,0.289430069411483,0.288,0.111,1.49627781994922e-36
"261","TRIM22",5.35022994129744e-41,0.361361144403677,0.66,0.396,1.63722386433643e-36
"262","ATP10D",5.77824770074232e-41,0.327554194313295,0.369,0.163,1.76820157890416e-36
"263","FAM214A",8.2110173440034e-41,0.489925399237074,0.688,0.467,2.51265341743848e-36
"264","PCDH9",1.06305428449871e-40,0.898204443385379,0.42,0.214,3.25305241599449e-36
"265","UTRN",1.44108894089186e-40,0.49075455403643,0.931,0.852,4.40987626802319e-36
"266","AP3B1",2.60776581284558e-40,0.497890343749744,0.762,0.544,7.98002416388874e-36
"267","DNAJC13",3.40566745392343e-40,0.259280582460593,0.296,0.116,1.04216829757511e-35
"268","SNX10",4.62387200173583e-40,0.352032557953162,0.4,0.188,1.41495107125118e-35
"269","BTF3",5.0702094317993e-40,-0.398180161810263,0.123,0.383,1.5515347882249e-35
"270","HSD17B4",6.68383525564041e-40,0.319840974249119,0.276,0.106,2.04532042657852e-35
"271","ACTB",9.67758510575597e-40,-0.529600603807221,0.565,0.741,2.96143781821238e-35
"272","LAMC1",1.01307929904514e-39,0.270209771417558,0.206,0.066,3.10012396300804e-35
"273","FTX",1.0868527999135e-39,0.484498524624112,0.833,0.646,3.32587825301531e-35
"274","TAPT1",1.94608682332804e-39,0.496958431693836,0.594,0.371,5.95522028806612e-35
"275","VAV3-AS1",2.00154330495395e-39,0.262742499267846,0.203,0.065,6.12492266748959e-35
"276","ARID5B",2.97027583773853e-39,0.602432956921362,0.805,0.63,9.08934109106369e-35
"277","ITGA4",5.31904148337225e-39,0.463091264346693,0.814,0.613,1.62767988432674e-34
"278","DIP2B",5.34838016666488e-39,0.397554800184753,0.691,0.454,1.63665781480112e-34
"279","AC245297.3",5.42640141367008e-39,0.279406063854266,0.359,0.16,1.66053309659718e-34
"280","CCNH",7.99648645593506e-39,0.440465037573166,0.586,0.357,2.44700482038069e-34
"281","RB1",8.62814296212391e-39,0.500920963373102,0.803,0.601,2.64029802783954e-34
"282","H3F3A",9.34666237800382e-39,-0.487714603396311,0.535,0.717,2.86017215429295e-34
"283","AFF1",1.03651479911262e-38,0.464921387316312,0.617,0.383,3.17183893676452e-34
"284","DOCK11",1.24084225932903e-38,0.376707747569307,0.691,0.451,3.79710139777276e-34
"285","ETS1",1.40478983797489e-38,0.463160478404778,0.617,0.39,4.29879738318696e-34
"286","LDAH",1.95374803376075e-38,0.275949837502153,0.238,0.085,5.97866435811126e-34
"287","HEATR5B",1.99322554845255e-38,0.363501959518114,0.504,0.271,6.09946950081964e-34
"288","FGD2",2.43617643066289e-38,0.251110689080968,0.317,0.132,7.4549434954715e-34
"289","EFCAB13",2.81296138676195e-38,0.329835755288763,0.34,0.15,8.60794313963025e-34
"290","TBC1D5",2.94782093726708e-38,0.477546836522695,0.934,0.806,9.02062685013099e-34
"291","JUNB",3.00257341661075e-38,-0.456099571278159,0.128,0.376,9.18817491217057e-34
"292","KCNH8",3.34580978711782e-38,0.51696080014478,0.381,0.185,1.02385125295592e-33
"293","MAP3K1",4.27557004077583e-38,0.400814936491412,0.868,0.67,1.30836718817781e-33
"294","MOB3B",5.4340433420119e-38,0.364325818518499,0.359,0.164,1.66287160308906e-33
"295","DSE",5.839836695702e-38,0.280447182693237,0.255,0.095,1.78704842725177e-33
