"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"369","ASAH1",8.37775212494571e-283,0.262423926272353,0.255,0.104,2.56367592775464e-278
"370","PHKB",3.68605650530505e-282,0.361958941474369,0.519,0.307,1.1279701511884e-277
"371","LINC00278",3.2048123593516e-280,0.489490587239135,0.271,0.12,9.80704630085185e-276
"372","ACER3",4.9018000473131e-280,0.308530125789719,0.258,0.107,1.49999983247828e-275
"373","IFITM2",8.6493508279016e-280,-0.404576614694149,0.1,0.318,2.64678784684617e-275
"374","TET3",1.14161397643359e-277,0.292534710768205,0.316,0.146,3.49345292928443e-273
"375","EIF3K",4.04334509475975e-277,-0.352216556769861,0.115,0.336,1.23730403244743e-272
"376","CERT1",9.16493838687435e-276,0.342994241876663,0.45,0.248,2.80456279576742e-271
"377","MYCBP2",1.93711688153083e-275,0.373786086256455,0.885,0.752,5.9277713691725e-271
"378","RESF1",6.61044278612197e-275,0.376988453519373,0.608,0.397,2.02286159698118e-270
"379","SSR4",1.10937536768123e-273,-0.332326041595772,0.067,0.277,3.39479956264133e-269
"380","CNOT6L",3.08756371159106e-273,-0.515291863265383,0.634,0.8,9.4482537138398e-269
"381","NCKAP1L",1.49613435686903e-272,0.271960113735236,0.39,0.199,4.57832074545493e-268
"382","PPIA",1.48018946513093e-271,-0.403358092452821,0.246,0.468,4.52952778224715e-267
"383","ROCK2",1.62857180012013e-271,0.251815586241721,0.287,0.125,4.98359256554762e-267
"384","DENND5A",1.82754101457307e-270,0.256386617787184,0.295,0.131,5.59245825869505e-266
"385","MT-ATP8",5.47928597281192e-270,0.511841237049313,0.739,0.599,1.67671630054018e-265
"386","MDFIC",1.06625310045315e-269,0.507221654080233,0.476,0.286,3.26284111269669e-265
"387","TRAPPC8",3.03036384589808e-268,0.282340701541055,0.361,0.179,9.27321640483271e-264
"388","UBE2W",5.96519518655066e-268,0.312282408231715,0.37,0.187,1.82540937903637e-263
"389","HIPK3",9.57620485639375e-268,0.363704302683552,0.391,0.208,2.93041444810505e-263
"390","IFNAR2",4.5630395841354e-267,0.341907935338009,0.506,0.299,1.39633574314127e-262
"391","SH3BGRL3",5.98232625691422e-267,-0.419423027821396,0.165,0.383,1.83065165787832e-262
"392","ACAP2",1.5378197826471e-266,0.414233178523778,0.66,0.465,4.7058823168784e-262
"393","CARD8",1.62859681215212e-266,0.262950620198324,0.38,0.193,4.9836691048667e-262
"394","AC053513.1",2.91889532512223e-266,0.294483375404221,0.332,0.16,8.93211158440655e-262
"395","CD58",1.5954364605185e-265,0.314305182743624,0.244,0.102,4.88219511283265e-261
"396","AGFG1",1.3199485664954e-263,0.331192927378393,0.465,0.267,4.03917460833258e-259
"397","TAOK1",1.3845111987292e-263,0.278034502081538,0.418,0.221,4.23674271923124e-259
"398","WARS",1.66352204688743e-262,0.277375894624337,0.21,0.079,5.09054381568023e-258
"399","UQCRB",1.70144773967972e-262,-0.325863021138307,0.092,0.304,5.2066002281939e-258
"400","TNFAIP3",3.04407765102095e-262,-0.591937434566456,0.252,0.463,9.3151820198892e-258
"401","APLP2",5.88102303965499e-262,0.336276691090034,0.318,0.152,1.79965186036482e-257
