"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"225","AC087854.1",3.06696009606147e-109,0.285146566150878,0.332,0.149,9.38520458995772e-105
"226","TTN-AS1",3.61311371816203e-109,0.277944082769809,0.287,0.12,1.10564892889476e-104
"227","CNTRL",2.4969788890005e-108,0.381801315090792,0.551,0.328,7.64100509823044e-104
"228","CELF2",3.16883824651544e-108,0.378584718936296,0.964,0.897,9.69696191816191e-104
"229","NOP53",3.382231143593e-108,-0.386811269917404,0.14,0.382,1.03499655225089e-103
"230","ST8SIA4",4.16144937080098e-107,0.35488347682003,0.321,0.146,1.27344512195881e-102
"231","MAP4K4",7.81406428981008e-107,0.415238400060704,0.64,0.421,2.39118181332478e-102
"232","TTC39B",1.06492733493163e-106,0.313607448304817,0.389,0.191,3.25878413762428e-102
"233","ZFP36L2",1.46958421036058e-106,-0.528257248922557,0.461,0.659,4.49707464212442e-102
"234","SEMA4D",2.1304641334936e-106,0.359960027724105,0.66,0.434,6.51943329490376e-102
"235","MBNL3",3.27332913681519e-105,0.263596191331989,0.208,0.074,1.00167144915682e-100
"236","WWP1",3.6120796066584e-105,0.38766534752185,0.657,0.431,1.10533248043354e-100
"237","GOLGA8B",3.6122237470434e-105,0.299533540082725,0.505,0.282,1.10537658883275e-100
"238","SUCLG2",6.90047247017714e-105,0.443714394881995,0.739,0.552,2.11161358059891e-100
"239","SLC39A10",1.33959880616534e-102,0.334950314474154,0.409,0.211,4.09930630674656e-98
"240","FOXP1",2.6246917855405e-102,0.418314578123227,0.988,0.97,8.03181933293247e-98
"241","ZNF831",6.39232234960734e-102,0.388084977096997,0.543,0.329,1.95611456220334e-97
"242","CHRM3-AS2",1.10087033350008e-101,0.273247671031774,0.346,0.164,3.3687733075436e-97
"243","NR3C2",1.46094477999725e-100,0.589242654930263,0.687,0.506,4.47063712126959e-96
"244","PLCL2",1.03156998501505e-99,0.436793614061106,0.788,0.611,3.15670731114455e-95
"245","KCNQ1OT1",1.49223027593234e-99,0.280793613512788,0.22,0.084,4.56637386738054e-95
"246","SLFN12L",3.48804183828317e-99,0.427395231038259,0.646,0.439,1.06737568293303e-94
"247","HMBOX1",2.32511169647591e-98,0.307247787553744,0.385,0.195,7.11507430238592e-94
"248","CEP85L",8.58831488907827e-98,0.411395691131721,0.799,0.623,2.62811023920684e-93
"249","SENP7",1.57280237477128e-97,0.362115469157032,0.633,0.412,4.8129325470376e-93
"250","TNFAIP3",3.28843831061081e-97,-0.615165770895431,0.304,0.511,1.00629500743001e-92
"251","GIMAP5",6.48986971010418e-97,0.265764117974591,0.375,0.188,1.98596502998898e-92
"252","TRAC",4.31809762865874e-96,-0.453401300202957,0.318,0.528,1.32138105534586e-91
"253","UXS1",9.69185609347599e-96,0.259689467724318,0.38,0.191,2.96580488316459e-91
"254","ZNF638",1.07829797441097e-95,0.357789233095128,0.699,0.486,3.29969963149501e-91
"255","TMEM131L",1.43486581614004e-95,0.393891429859139,0.787,0.594,4.39083288397014e-91
"256","FARS2",1.60958156508831e-94,0.407231449598399,0.562,0.359,4.92548054732673e-90
"257","CD226",3.77376666506668e-94,0.383313311582956,0.431,0.242,1.15481033717706e-89
"258","CATSPERB",3.55765638768459e-93,0.264904145415179,0.336,0.161,1.08867843119536e-88
"259","PRKCH",1.17921381207469e-91,0.36702802198127,0.938,0.875,3.60851218632975e-87
"260","ATXN7L1",1.9060489252419e-91,0.342442243217236,0.422,0.229,5.83270031613273e-87
"261","SMG1",2.47199420031936e-91,0.315271909611878,0.624,0.407,7.56454945239728e-87
"262","SCML4",2.48315730579568e-91,0.402838701695915,0.621,0.412,7.59870967146536e-87
"263","LIMS1",4.7674294939974e-91,0.314920140436903,0.325,0.157,1.45888109945814e-86
"264","ASXL2",6.79751489897606e-91,0.279286392882426,0.37,0.186,2.08010753423567e-86
"265","MFSD4B",7.67895171904219e-91,0.306156329720275,0.345,0.171,2.3498360155441e-86
"266","FRYL",8.43927282053247e-91,0.370153300790855,0.752,0.573,2.58250187581114e-86
"267","SMARCA2",1.58442791307416e-90,0.361915806364523,0.621,0.413,4.84850785679824e-86
"268","TTC14",4.99468691109096e-90,0.302952605777602,0.584,0.367,1.52842414166294e-85
"269","RFX3",1.07154950587699e-89,0.494619770434842,0.72,0.555,3.27904864293419e-85
"270","EIF3K",5.40751760959109e-89,-0.339476232183973,0.124,0.337,1.65475446371097e-84
"271","MIATNB",6.8661655414696e-89,0.276492906084369,0.356,0.18,2.10111531734511e-84
"272","DOCK9",7.00999162395304e-89,0.387190221602782,0.655,0.456,2.14512753684587e-84
"273","GRAP2",1.33441551950233e-88,0.361646147541138,0.554,0.347,4.08344493122907e-84
"274","VPS13C",1.90641976923646e-88,0.357597705831021,0.787,0.622,5.8338351358405e-84
"275","SMAD2",3.01866885110352e-88,0.326689749399202,0.494,0.292,9.2374285512619e-84
"276","ANK3",6.02580036064314e-88,0.511742772459572,0.881,0.848,1.84395516836041e-83
"277","CYBA",8.39734833304701e-88,-0.394633465268087,0.233,0.447,2.56967256339572e-83
"278","XPO1",1.04074882758817e-87,0.30127681191383,0.465,0.268,3.18479548730256e-83
"279","MAPKAP1",1.67463999378706e-87,0.317637897560455,0.411,0.225,5.12456584498778e-83
"280","SLC12A6",4.81635676170765e-87,0.349231575178905,0.451,0.259,1.47385333265016e-82
"281","TRANK1",9.90490915709053e-87,0.25189730476324,0.315,0.152,3.03100125116127e-82
"282","TESPA1",1.04161202816966e-86,0.357588091597004,0.619,0.416,3.18743696740198e-82
"283","TBCK",1.13403685025369e-86,0.392512553762944,0.494,0.301,3.47026616546132e-82
"284","AMMECR1",1.24535499522592e-86,0.317266577538051,0.377,0.2,3.81091082089082e-82
"285","UQCRB",1.27754581300615e-86,-0.321559513236528,0.103,0.308,3.90941794238012e-82
"286","DPP4",1.88446384048706e-86,0.320980517978299,0.308,0.15,5.76664779827444e-82
"287","CCNH",6.59573830588219e-86,0.419309571370237,0.698,0.519,2.01836187898301e-81
"288","LRRC8D",1.52624822875671e-85,0.295477042326462,0.323,0.16,4.6704722048184e-81
"289","TRAPPC8",3.23889025510487e-85,0.281250402354196,0.335,0.168,9.91132806964642e-81
"290","TTC17",4.45021467958473e-85,0.413497982672613,0.719,0.55,1.36181019409972e-80
"291","LDLRAD4",5.24447106877367e-85,0.504112272475348,0.623,0.442,1.60486059175543e-80
"292","PCED1B",5.488337283365e-85,0.416580694243083,0.831,0.682,1.67948609208252e-80
"293","ERCC6L2",5.9933052061197e-85,0.339417256400453,0.461,0.272,1.83401132612469e-80
