gene	GLDS-100.16.female.Eye.ISS.37	GLDS-101.16.female.Muscle.ISS.37	GLDS-102.16.female.Kidney.ISS.37	GLDS-103.16.female.Muscle.ISS.37	GLDS-104.16.female.Muscle.ISS.37	GLDS-105.16.female.Muscle.ISS.37	GLDS-137.18.female.Liver.ISS.37	GLDS-161.16.female.Adrenal.ISS.37	GLDS-162.16.female.Eye.ISS.37	GLDS-163.16.female.Kidney.ISS.37	GLDS-168.16.female.Liver.ISS.37	GLDS-194.18.female.Eye.ISS.40	GLDS-238.9.male.Skin.Earth.30	GLDS-239.9.male.Skin.Earth.30	GLDS-240.30.female.Skin.Earth.30	GLDS-241.30.female.Skin.Earth.30	GLDS-242.10.male.Liver.Earth.33	GLDS-243.32.female.Skin.Earth.30	GLDS-243.32.female.Skin.ISS.60	GLDS-244.32.female.Thymus.Earth.30	GLDS-244.32.female.Thymus.ISS.60	GLDS-245.36.female.Liver.Earth.30	GLDS-245.36.female.Liver.ISS.60	GLDS-246.36.female.Spleen.Earth.30	GLDS-246.36.female.Spleen.ISS.60	GLDS-247.36.female.Colon.Earth.30	GLDS-247.36.female.Colon.ISS.60	GLDS-248.36.female.Lung.Earth.30	GLDS-248.36.female.Lung.ISS.60	GLDS-253.11.female.Kidney.ISS.25	GLDS-253.11.female.Kidney.ISS.75	GLDS-254.11.female.Skin.ISS.25	GLDS-254.11.female.Skin.ISS.75	GLDS-98.16.female.Adrenal.ISS.37	GLDS-99.16.female.Muscle.ISS.37
Kpna2	-0.01654317465434534	-0.630836506707818	0.47042856649008585	-0.47065436119366605	-0.605308000397362	-0.38644499205959654	0.16920483613576925	-0.13622159211116602	-0.46283493805878745	-0.2414179759651648	-0.05977156172240512	-0.08149577808741075	-0.48420887073869706	-0.41747275594665323	0.05903311465123635	0.18415236958411074	0.20288398092482088	-0.2847679491347589	-0.5061489400714074	-0.22981061315981569	-0.3909722561167852	-0.10439055354413136	0.09064636056298404	-0.16482332828003435	0.44844276912320863	-0.10124153796159614	0.004224656103328391	0.06766195607115494	-0.25643101124150003	-0.0597460170657037	-0.018269198051227113	-0.09237261623977719	-0.6177322142424082	0.14919603019607305	-0.004831118129526825
Kpna6	0.10824559917666378	0.097107050893316	0.24915728962584405	-0.19075482306376987	0.2452080828169245	0.1697048084368957	-0.1274480193128196	0.03232913568123593	0.0736247474518714	0.06961799637042956	-0.0968545148504113	0.024471067240044834	0.07542928507228075	-0.02000400851085954	-0.008670915919311684	0.15330713750047492	-0.06992467593870685	-0.03689473990280707	0.2136272112271493	0.08883492610268863	0.05757042548805078	0.0577368848886193	0.16051495199840024	0.01789864242465988	0.24633402372131247	0.04950455326555496	-0.02016916679357986	0.04941504506189369	-0.1597731720052815	0.031240918286394862	-0.007225040931396781	-0.13575633916678628	-0.05883188368833301	0.025839088283358066	-0.02001450895794466
Kpnb1	-0.0829326450816367	0.2992486753841125	-0.15546996813277378	0.006828746507739931	0.25524241381572665	0.31766676200839594	0.09206959006689286	0.05682894161064854	0.07847935762941077	0.13765445155308634	0.10783215342836006	0.1492480001445721	-0.1687861950589725	-0.06918941553479678	0.08060506126295976	0.040513121078121425	0.13936289899998286	-0.1361164171527155	-0.1730997803010809	-0.051664602270580035	-0.0021168478110904073	0.005703220418382887	0.33953412751354795	-0.04228520983799014	0.4404215220911469	0.09149650945885981	-0.01381554410576281	0.07578608710948996	-0.09130242052426427	0.09904498739438815	0.09382019524217637	-0.003680125084449777	-0.2737220711533271	0.030556663592608193	0.3793341918925295
Krt19	-0.7611417726385739	-0.10485347237435737	0.38973227956291107	-0.05769580047280799	-1.0446535239285517	-0.13025358066301276	0.36269421188049056	-0.4547950969321295	-1.445650049796067	1.1234282278809293	0.4587280791287421	NA	0.3097343284529529	0.7542030185310206	1.533783368360805	1.2378481774911942	NA	-0.35792456324590605	1.4707144236017051	1.327592757268229	1.0112729566660132	-0.3219084894765661	0.06450487124957677	0.19070394552741118	1.2467061874005265	0.23185978084465236	-0.5590383119633765	-0.048977004505251345	0.3937807989988148	0.22509371478710816	0.27624330309562073	1.677929002245522	0.7028560250047434	-1.6140171757442754	-2.0297008844774442
Krt7	-0.7602376744132457	0.36581820549763405	0.3074179539866659	-1.0324483332782213	-0.42365267648688243	-0.45581238167285765	0.689672606560198	0.4267002391150197	-0.5696455087566429	0.8956452156251595	0.6418225800633847	-0.27963246800282987	1.0750088918754945	0.19505570059369337	0.8237416923042316	0.6940749585764984	-0.33494552860419047	-0.2935729507473698	1.1333050254512194	0.8417896223451878	-0.18204383056514584	-0.003235923752578766	-0.006325798507807854	0.3064492020870043	0.2615789190577588	-0.042232771343954444	-0.12037798868295387	-0.0496017580165507	0.3211293211039004	0.029202415609914503	0.2867208840480029	0.5178003944645896	0.5804552272766869	-0.5135463635297698	-0.3656063032230845
Ksr1	-0.33211888095693426	0.5013904843060719	-0.34103773853530295	0.2251311966525927	1.0529109266535401	-0.26452482548297335	0.33272878044586446	0.3101198070289531	-0.017271855949955037	0.39330689923463	0.029059592562824418	0.1180297145527114	0.6204379888069201	0.07035904413375742	0.07912324651193534	-0.0805441761472018	-0.18601388087933843	0.15640545450830123	0.3910026108561207	0.4302925471782474	0.22978998313646595	0.10622654834535064	0.07104983563921058	0.1693026768698558	0.05979573312217706	0.07988838259155141	0.20904390352828645	0.02875926630451905	0.0362624768372501	-0.07325708312360679	0.2301305433573484	-0.09267992105672827	0.21318216746691393	-0.1955094182067336	-0.856603638550139
Ksr2	0.580003457959538	0.20635424306530525	-0.5205557629734853	-0.369963136189864	0.610798378888046	-0.5092541079536	0.09485015695204345	0.4315337169323104	-0.2338154129565915	0.5475106001834676	0.20789580072476105	0.7342253429370469	0.3369178159413154	0.28549535152012406	-0.1402541212762433	0.17499606594172673	-0.710631628836305	1.0624550164365394	0.4024156994154792	0.7063025210176198	0.2111698732897942	0.27065928360698094	0.6382734035548806	0.12494212078874956	0.1030013654589102	0.09297836135016349	0.038324821498098766	0.3032712094014162	0.18823581329966516	0.34017323646009073	0.3695220492322594	-0.08513628138474086	0.7372829392203248	0.47773884831933594	-0.505542722052333
Lactb2	-0.050512826447754094	0.18787199857718673	0.3392265014617034	0.26847461806450407	0.5317125795628967	0.2954007207516004	0.03206815128279412	0.1544137922141803	0.4501642836513895	-0.11131629225885517	0.22706023503168224	0.16453285676643106	0.13540490288115467	-0.03924362476346403	-0.0850588348160246	0.2417916913280525	-0.15771887981347724	0.02917993512155179	0.39877202008375134	-0.1959086621615247	0.2647754938611235	-0.019419655734209278	0.1427820543177593	-0.12839474101688492	0.2141074855182526	-0.046273107091592984	-0.18157587505223174	0.0064795801209161724	-0.21756620495596304	-0.07747649509679226	-0.1967123141645363	0.15686597870792468	0.02850692137647403	-0.10357349861305747	0.46743936448528933
Lamtor3	0.016142971013527446	-0.2955792073877463	-0.11216839485760356	-0.25847135391809245	-0.2913436700258249	0.21293486932857883	0.02010803632978311	0.014443021487154583	0.1376304729472755	-0.1560961804831086	0.04523605530667487	-0.07988657612473751	-0.09193723933698401	-0.07801019133076811	-0.08472718451198982	-0.014465279692534052	0.035026444428422066	-0.05782190180404003	-0.1829437578652863	-0.14842012610867836	-0.24083548015987785	-0.09054828786146867	-0.1711859840779862	-0.05920563353572926	-0.04224268938623146	-0.0374432603300847	-0.07403830823899529	-0.05353332493054119	-0.08368788831202623	-0.02175272688964009	-0.08543806093471483	-0.08796331751339805	-0.21520046835963105	-0.043193574464076415	0.32701002679539054
Lamtor5	0.025777613657458842	-0.04824085945979585	0.18859398975380626	-0.2671598828452442	-0.3378092146469787	-0.014145254637218696	-0.06825492367011568	-0.08113235977093705	0.25860790295116814	-0.1980404649043565	-0.25678932803068955	-0.2324126407850513	0.08161215955587849	0.1984799470297659	-0.14681399174217155	0.2860781459335721	-0.02219769526597454	-0.04440808323161853	0.04604406939686165	-0.09954026485455776	-0.09114904127168984	-0.13094819589596318	-0.31090541127525806	-0.034449277764059344	0.12098199820298895	-0.03798102388592515	-0.06918867899436626	-0.15856709130995328	-0.1043780815669582	-0.18945606616346933	-0.2887872717774349	-0.006722187572647568	-0.09842375058099644	-0.17845136109627852	0.1975073979003795
Lancl1	0.1792163671562858	0.16269883179344863	-0.192180423467999	0.021944214850922152	-0.3304863713827313	-0.20445827011395545	0.0880006285721548	-0.11875421762429951	0.06680497617017017	-0.09243840969891083	-0.05540825956169209	-0.013404080800784979	-0.19038929258003454	-0.2811950987558643	-0.13475383457951035	-0.012598305184417655	4.7773529007431723e-4	-0.06406444104587734	-0.2116285509760194	-0.09549113202701733	-0.16644557905177954	-0.03258944548148633	-0.16146303383941546	0.02527093018494282	-0.0399169494197078	0.013525506306901601	0.035139109348032674	-0.09382922271692999	-0.04841227740514901	-0.02368566853984091	-0.04818831395714363	-0.08218525151666302	-0.20426076394012946	0.151661897262294	-0.35977420344289746
Laptm4a	-0.27915711862026654	0.13154881714302574	-0.20183602754686356	-0.09592708534191699	0.04310104200875122	-0.14421170050480722	-0.14984519780653924	-0.20683602092258546	0.04279432684788776	-0.10160214287252041	-0.2398497937224095	-0.13063540207331006	-0.15476536236255817	-0.2664223874950665	-0.26954765728247015	0.20117581076275376	-0.05397652028028413	0.015106722884100546	0.10266632415366239	0.030172378787136425	0.15177297949420623	-0.30977020136898514	-0.15921339491094685	-0.02833030379018539	0.09367791060089675	0.04664436148274586	-0.09444565857696918	-0.03435563368010857	-0.09293436808361166	-0.052042436365660756	-0.26568554700473246	0.0979632049266943	-0.07970541567112531	-0.15239232481793205	-0.0678482278119229
Large1	0.20369340005676398	-0.16952895200827978	0.33475347068687134	-0.02049274746424536	-0.34637751545262435	0.115613212818421	-0.08646044106291854	-0.017886036349584397	-0.11148135772682898	0.020385594617293373	-0.09271931523664372	0.0641923667785534	0.39195693241874124	0.16881492614849095	0.1047127931413218	-0.10002830383995087	0.03821541120360695	0.16540935250736702	0.5574358733424507	0.16477089363689548	0.24735861683210583	-0.008350350416096126	0.09434753960795506	-0.02210587532373406	-0.0424803260772197	0.08031880112065055	0.1968894031523515	0.05625719607666192	-0.03746356034462479	0.09896329928539273	0.04251643282471417	0.23345335542708454	0.2339369154599164	0.02511564507520987	0.3081809981876303
Lasp1	0.1659652032814344	-0.38200137641658605	0.2831934197330733	-0.12345380780306661	0.03911364626441618	-0.09471016230479033	-0.0011628557138148147	0.22546193460318978	0.39452145576164455	0.3721296673714751	0.12048350593645323	0.19826454097354684	-0.3839464789027268	-0.011289159697438244	0.166183042814571	0.26731360112573055	-0.04974211755028949	-0.1981833315301026	0.1275650042546695	0.21571640832672223	0.23149840663890509	0.08932532271214176	0.40229897290394306	0.12881918045315047	0.2693464095768955	0.1442509241241799	0.17618958264325468	0.01421237647795851	0.06855673790650821	0.0022009882164135113	0.09479330335032891	-0.10111595108048692	-0.03262028139406178	0.17964490241394276	0.3788896381665343
Lbr	0.012688590114286004	0.07391217618793072	-0.1556005333379276	-0.22396096138627075	0.5157017808618356	0.23043124067031348	0.09973642472524458	-0.1271124372976495	0.03582115506526395	-0.1671652408961289	0.14647817693904938	-0.16547228982456502	-0.2849914892354596	-0.16079035080216914	0.016928294988168467	0.07405226738637251	-0.08427534223067666	-0.1809425697985207	-0.4668226039418182	-0.3195689116524601	-0.29506813012093375	-0.21480096505853205	-0.15218736291104054	-0.16395390633954063	0.41301435105515405	0.004965046615573077	-0.14378630440158913	-0.12022087684209888	-0.018489407153747143	-0.042356491964246776	0.04230717262578696	-0.0732421771160719	-0.5155603115231838	-0.06033202641447614	-0.15443307480661825
Ldha	0.16048940545737622	0.10393948429673411	0.6476456209032659	-0.27429480385679295	0.8340310566122388	0.43108939689866344	0.2972463471449717	0.014394293396239807	0.13989787792571853	0.14782114176132355	0.05328188441226134	-0.06395901724473625	0.665098189631074	-0.3170084796277073	-0.015423369099144763	0.3404570560832741	0.3088265577073934	0.019726431237256394	0.35862912882441333	0.2781969554203764	0.18619201678805708	0.04622362244525569	0.14109489431716163	0.046501819842959924	0.34674741872207665	0.053353749431296865	-0.10746459802239171	-0.14281002388947078	-0.40752450664839424	0.026599161917121465	0.03683651476503007	-0.05105450023273491	0.18932558170311928	-0.19967700276282646	-0.4770221439246837
Ldlrad3	-0.26293047976278955	-0.18810474857932294	-0.402865860251565	-0.07455015239213443	-0.4661630460154925	0.04424582573678697	-0.10339437797772101	0.16495591533383974	0.5271909733655514	0.022896148874445583	-0.1249393958846057	0.023869755807252594	0.0867284384458912	-0.2071600136993566	0.09239790222154726	-0.24802148715054997	0.22787207759237846	-0.11238894513381391	-0.38011630298641347	-0.359383165043258	-0.3059363346885875	-0.15436474019900637	-0.07208262938865638	0.11702782832769931	-0.1251130547404903	0.03745936932358169	-0.19250139267757424	0.11422839411501051	-0.07493160913268386	-0.051453119313118	-0.007253238809260618	0.12260528301648128	-0.40869628863984153	0.1549610871515018	0.4644693198094136
Lefty1	-1.053415051551734	0.038872074891663104	-0.2913399277656753	-0.8009013126930502	-0.33568003306979277	-0.26670790763513597	-0.3243091825280947	-0.00781928361334198	0.22476968178189843	0.45517650043906105	-0.6175450337143594	0.01481240458496674	-0.5609265991911807	-0.5695785838517031	0.3834675300290768	0.707741824155772	0.5261133310208012	0.12979857542841003	-0.755879113428331	0.7870274375262395	0.29157608122528583	-0.4299735060859221	-0.9652943427076699	0.3323063128743054	-0.06536545207608004	-0.279394994121226	-0.4757770360929994	-0.21392503792550982	-0.6197191881665222	-0.1624866101419911	0.05095991172843258	-0.1597315061011741	0.08855132482833596	-0.8822565594575552	-0.5963117872332423
Leo1	0.38507904806708165	0.3905865527174635	0.732426867886605	0.13036138051267734	0.6451782180780236	0.4962297759273931	0.019636220358332016	0.32579445758156667	-0.13387697685817634	0.23473766294594767	0.32086055054000284	-0.2434595260994483	-0.10079164998547754	-0.2196834864171885	0.03667441610397407	-0.05118365809541894	-0.06652599115034437	-0.1765282387318907	-0.020671715706749753	-0.2027575984486705	-0.12415422273826295	0.30260481414824886	0.5543948667947962	0.07249416993089455	0.3336988608322525	0.21297662428703623	0.6383227596963417	0.23989168339688852	0.5678641402639459	0.11418666050093176	0.0791780614350341	-0.0727098431112926	-0.29040535730340616	0.3783041498323652	0.47372054144923437
Letm1	-0.18426013669946725	0.3173751837747572	0.4313940052116333	0.19927695911216858	0.41789839302693277	0.25487434624364974	-0.06301804010687807	0.1429696386670049	0.18732985901394447	0.20821065208689762	0.21971051101123823	0.31849614606266513	-0.292536439625943	-0.24036617842487962	0.24580120265839345	-0.14304811466414527	0.3796735193564998	-0.15261101191887191	-0.15811376885912373	0.2658596951041407	0.07228537406410337	0.012649216708971744	0.12596702882961683	0.0875873008271882	0.07068038085745143	0.12604989381567167	0.1361276253697118	-0.028400259769258602	-0.1458727397909438	7.629021606088454e-4	0.06090009848421567	-0.13398686316126693	-0.0855215641829729	0.005332854460723696	0.3625445578091191
Lgals3bp	0.304292566471962	0.19061386015350024	0.5097296293177939	0.07980503115713779	0.33146466038447364	0.3990582856290885	-0.3058843331598888	-0.8269574199274073	0.38536395832958004	-0.49206853454848754	0.3989307567755371	-0.13813236287465183	-0.7591597372425879	0.04029963775268432	-0.20830532545398475	0.6479892418924981	-0.9343006745416399	-0.1787434826263716	0.9850326152037205	0.71143095017029	0.5193983562110419	-0.0948483362516935	0.1827601094908505	0.12000944032105874	0.2151598383071409	0.11379714160580474	0.10102041223170413	-0.14117544758730136	-0.09866228051499663	0.0975436557318969	0.31058516870524033	-0.16296143358831752	0.1067841474295804	0.35500331301591065	0.6706337674790988
Lgals7	-1.3280641627450718	NA	NA	-5.225792558667023	3.8431725504944003	21.804054614344974	NA	-1.2506997924874519	0.5017366237851065	-0.23744467276743939	NA	NA	-1.5640532455739358	-0.656977567607726	-0.08196600867304932	1.518506994498387	NA	-0.589563202053894	-2.0280415958856013	2.266978656124853	2.1644129037008786	NA	NA	1.0654637278857038	1.071344584505983	-0.8447778886720387	0.7125991400630709	-4.589513484881426	-1.1892175789877963	4.482358431085297	-0.3447037401349983	-0.9859968190980203	-0.4457158226242413	-2.0196746208294996	-1.7200526519929296
Lgals9	0.08887240232914281	0.029506241515456152	0.3806821401900509	0.17868077217942946	0.6386277815913055	0.36226952205913987	-0.06206600244347785	-0.3331621215411264	-0.3011990165693216	-0.14322599739334868	0.14560598198336655	-0.1343819776846863	-0.25498675144607724	0.08986631467806291	-0.05667144757736162	0.16432104161333094	0.2569070609017189	-0.13652294860834033	0.7373387050054871	0.04541195796013233	-0.0831590823434996	-0.13720380187802086	0.48803000005526076	-0.035713097006394204	0.4826151331413356	-0.0740065847169898	6.963155164281655e-5	-0.09713946819765262	0.23035461539952254	0.03436809232303146	0.148622503962833	-0.09505887475721615	0.2928793467999258	0.22863037472903494	0.6811173588472701
Lhfpl1	-0.449967830237287	-0.20450631082984105	NA	NA	0.39645624196550466	NA	NA	-1.7845499948054573	0.26049437256907987	-0.3858937599378648	NA	-1.2648254934876644	-0.9067156301060674	-0.7572681085895653	-0.1055090298301003	0.25687714134582307	NA	-0.5313472825297637	-0.7941197117483134	-0.08488230740518228	0.48269410422572645	NA	NA	-0.09168826589804964	NA	-0.39799195968548007	-0.44216575545614556	-0.5335091435763093	-0.1286707799829484	-0.15036364382268166	-0.4110335537183601	0.08375409366769294	-1.6873086031170976	NA	0.039604405792340626
Lhx6	-0.1388580627222171	0.18374506059117374	0.8295191062452202	0.6606931132060048	0.07349709540516906	-0.5001497640383374	0.24661131263588648	0.5324498570553222	0.002708827132064638	0.35962390846436304	0.2987956042947876	-0.9082150489466725	0.664369923226086	0.4438053125349735	0.2193863619399665	0.3595169558870651	-1.0103746682231418	0.2831768084496838	1.2771323733447482	0.5836812934327307	1.0592177107917031	0.6646206253777719	0.7355198726828447	-0.09591916771478373	-0.2721742103605123	-0.10416042278928357	-0.35585888840509616	0.3456911449504459	-0.016468637238205002	-0.01671028988378372	0.27092020608900585	0.3644682935977752	0.42166246276084	-0.3692646327048111	-0.16570001971210155
Lima1	-0.3712292131261581	-0.28088009890617993	-0.3437673268489902	-0.17726471995103674	-0.13700660083178232	-0.26599634407860834	0.1996938965380552	-0.07394312558391439	0.07925308941418756	0.15003431405765966	-0.38145919281496	-0.06470572276138496	-0.1948878375880503	-0.05821407736120876	0.10048172409523755	-0.11735418308273195	-0.054142506286776484	-0.10967299804501389	-0.1985518902038647	0.2428225951569283	0.18927447269348774	-0.10008515454527042	0.09086126495138049	0.062258314726795404	0.09655021184169829	0.05818337564793402	-0.07154521801990159	-0.024342392297214556	-0.16943403362945997	0.024460137577318103	-0.004125749711192486	-0.07012922283669405	-0.08973498568924887	-0.07733370607383508	0.12510642509840525
Lin52	0.14587123275391786	-0.2994319954089144	-0.15085413417329704	-0.4595965509522107	-0.21808959870992453	-0.3554605161523221	0.010127194541496853	0.1561731491019865	0.012185034193136698	-0.16242929690805155	0.025997655145075214	-0.04498493780663577	0.33036231492593776	0.19565059171040666	-0.03152720604664982	0.21220153574719489	0.005535135708265779	0.20844671993395283	0.1164239594016704	-0.24784848274665278	-0.22207903058065262	-0.12243990312613773	-0.31424025919759907	-0.15867234879570627	0.07286506241410937	-0.09548743224390727	-0.15159112045658577	-0.038748069365404356	-0.15453340221082573	-0.09307342728156676	-0.28367339055582114	0.031578784873855126	-0.005686408641125661	-0.30138542033041926	-0.2920775636518771
Lin7a	0.6067217297940883	-0.39700028220364153	0.8502242462403953	0.39868223957918386	0.31550519627361784	0.22739871261759823	0.17052533031643713	0.11076183592420033	-0.3264308217426151	-0.5364070395455919	0.11729272167339388	0.4213993526120276	-0.1407741090404472	-0.0865811396735412	0.018547824325814942	0.09695535834770248	-0.1952002868263176	0.3335783847880688	0.8030171031662755	0.24522562889640603	0.7228449105115521	0.07185691583403252	-0.43023751952870476	0.25445717647779675	0.6042319632692994	0.2001474675516018	-0.19137518247233323	-0.0354684834677555	-0.40134783672399565	-0.027787730064362474	0.02315623482294264	0.18007730664638597	0.569897625346151	-0.3296239431143599	0.5632493029329865
Lin7c	0.08578881342324485	-0.04769062795182944	-0.022427970807782426	-0.04380717856015695	-0.1391868770806136	-0.1996406029614282	0.008796842474941243	-0.1541729626762466	-0.016117599234114613	-0.2873554012183742	-0.1193518010705269	0.030976422325492945	-0.07444039549955182	-0.15045401956620172	-0.1428426544686408	0.11729795637525595	-0.03821829787731412	-0.040340209648228605	-0.13984855023357035	-0.298716427905767	-0.2003420821710166	0.14154251077557567	-0.21221983422507085	-0.07319842624877097	0.058799032322645405	0.0681935695670291	-0.22905264851648935	0.0940608543289905	-0.1528944466453219	-0.16677459189381125	-0.19944481365023123	0.044763888501359185	-0.1925028722260357	-0.028983789255225663	0.023669541183390395
Lin9	-0.07384943781303006	-0.3500771478935754	0.26420075307766383	-0.44289365830541844	0.6350918719779435	-0.3323416609238932	0.019701972436016426	0.06310944952574589	-0.05575196417472633	0.01791236031791264	-0.016490157422620052	-0.12643342580741382	-0.2593654017551692	-0.27681923376569356	0.07893662286925521	0.03869441040492992	0.03264140334890505	-0.05088494379235377	-0.4090373459510812	-0.4012363943599827	-0.30158184388055825	0.01640513184997803	-0.21907907740739066	-0.04675436544183235	-0.0024211535572044216	-0.027436057533365844	-0.05531242373409271	0.047564930886292094	-0.49467468092543454	-0.026561266554521182	-0.11306562992263779	0.046399945387555507	-0.41239298726537243	-0.09675642482004858	-0.12232774436077629
Litaf	-0.3502845505275011	-0.022386600633861227	0.13088978551329103	0.2117458815113203	-0.5084075042339453	0.4534708644915335	-0.006176329278814943	-0.1401831489236827	0.5070443544543616	-6.997946434609717e-4	0.11143378571070782	-0.18913815781755652	0.07920525436748703	0.2528115748007949	0.18656640582810155	0.22086591295581082	0.238935663479609	-0.07516553136265557	0.22735383017863428	0.3608312288752612	0.5106088718994927	0.037803116041721374	0.1562313427603649	-0.04314406039841459	0.035889450909711414	0.06313236747156611	0.12942010222676356	-0.21802727802766128	0.1366722899697036	0.004104250256328823	-0.03316992242281186	-0.2754040801795388	0.10974309634471381	0.005746891079924515	0.6475690235053279
Llph	-0.30870494040887475	-0.3334964148966057	0.10950434038529314	-0.5097336122650925	-0.36232582481117864	-0.2640605385184557	0.10554998953980267	-0.30907620263366486	0.15161665358747803	-0.3661523931039471	-0.2393090613451351	-0.11501949419999975	-0.07731472450584835	-0.2434381278559703	-0.07376817462036502	0.2361273608701636	0.3154095903647593	-0.12341534988895193	-0.2521762141529135	-4.057892758618244e-4	-0.013630246966018694	-0.05520149654462096	-0.2709719157295375	-0.05172396563537241	0.1469430256315622	-0.0093156571658009	-0.04406423591990211	-0.04884153353751706	-0.11474345095184928	-0.133275024493333	-0.08583618353165844	-0.16661870674720766	-0.19587843419487802	-0.06293794902721364	-0.3020705831561719
Lnx2	-0.026877427800912526	0.03705088455010407	0.05975936271133855	0.06548620716762184	0.14051245105963417	0.23522821932632382	0.010123227563179836	0.15782412375443644	0.009513415740579973	0.22924974937850556	0.14629580205567128	0.24825776339511332	0.06958738061245633	0.013523151715512959	0.2538598240859678	-0.04312602677842879	0.2503465747615131	-0.07913168112340896	0.05125354004072931	0.16263992055703783	0.22071184698213944	0.260612834829296	0.3614197813831612	0.10105408996714839	0.2808881814986481	0.13679196523171808	0.10516677721938578	0.15755387094912648	0.025970855014900207	-0.03136829387165131	0.07136703804015541	-0.1284167120591145	0.03398053375439016	0.319175603831365	0.4157556299009247
Lonrf1	-0.09134435578456762	0.2404422376139066	-0.1205271241463111	0.04728206564706248	-0.054324942840007336	0.23494736633819646	-0.024676233377927053	-0.3055498020341966	0.17199239040708003	0.014758713961922538	0.14218381677369374	0.32357063013436993	-0.024638631566612165	-0.39405338623275876	0.24028039469076667	-0.006040814117349882	-0.06539992164966636	-0.057269665229535374	-0.5819060703345499	-0.2292848671438029	-0.34581041912944777	-0.04780813081631047	-0.8275625327563955	-0.001807686434371791	-0.006624211309276158	0.10251316724311596	-0.4948958458292984	0.09596578578845529	-0.660328372073308	0.07033464642641384	0.15014371433684034	-0.13988739383270007	-0.33387040815824426	-0.25234228327925284	-0.2700504959895881
Lonrf3	0.33973054864202834	0.5596797792512099	0.009028984963029988	0.36366332832836834	0.46368153838969983	0.6374345988385268	-0.08013151770175243	0.1245712923827485	0.0871622980007908	0.05922920442632488	0.3806752807449922	0.30173350994045167	0.2757512555383829	-0.12101308126572692	0.33922018580616425	0.32930906452147907	0.31015850724137717	0.466194946862536	0.10122202236756274	0.49328296794214804	0.13641434469264213	0.5042879230134634	-0.5468883590320137	0.30194816992558193	0.1871929131591741	0.6072819392358811	0.2857142751553948	0.23633728385223757	0.006522614278238489	0.08044748031653576	-0.06404337520625496	-0.004930704691718342	-0.07758451528140908	0.21002783127168756	0.2908817110949152
Lox	0.665086981523478	0.5012752166412743	-0.11205090124289806	0.35799635270700186	-0.10636780036572434	0.8794228422982209	-0.28518418038548693	-0.134489615953433	-0.039858148247483134	-0.542086764760233	-0.3171764568433957	-0.160834203738451	-0.5389510737146054	-0.27649150685473733	-0.06083370094391147	-0.07096452400458121	-0.23479154370650895	0.0060474870184440924	0.7755928819864527	0.24556102444369104	0.8378156872907134	-0.11207115426020267	0.47920524045937224	-0.25001886750967595	0.8039173110762777	-0.12161212300981389	0.7808331054678166	0.08206298692024559	0.6899829608940085	0.2659845774180919	0.47617023753928783	0.45879464304721496	-0.13379150889377703	0.134973373302684	0.8963256416071342
Loxl1	0.18865750301821108	0.37701058176400637	0.05807950771964277	0.16031866141760506	-0.27257443967786976	0.6579890194951076	0.009941902023478465	-0.11780940542234973	-0.2114110600845491	0.2607840494860295	-0.8750941837688321	-0.1250737251693825	0.4268169748745215	-0.13425790698471907	0.3335005195373793	0.13308898232034241	0.09601554856930956	-0.10062173545263668	0.6741052255865858	0.6228185732214774	0.586905892454612	0.09503534477957297	0.2598502965234572	0.40950103032198515	0.29056606904213306	0.04802153493435336	0.5616857804336115	0.01471467248983335	0.3903391209698328	-0.012319820538806795	0.4045058762139747	-0.11519839121059126	0.25285888919741273	0.2249090923064107	1.0521317157895254
Loxl4	0.17084135761964364	0.49954978958987323	1.3347105896293499	-0.3198564739043628	-0.8009696830071309	0.2653468813417653	-0.6299859852563241	0.5694816994138059	-0.6072426475386413	0.26196120931971145	0.7133235251088417	-0.6152486559812296	0.4245569232008559	0.7621682213320298	-0.09776144965424471	-0.24595338597555805	-0.7969677343511331	-0.26416598370094835	0.20015787008030136	0.692743387281796	0.7213380517932124	0.2319485612395727	1.0136608661603215	0.5348093033265183	0.7601846096136805	-0.22079967783908444	0.12983493586373238	-0.01612735486383751	-0.012639442390678568	0.10785563218043576	0.22280155506793226	-0.13404359714472486	0.4015040747279373	0.7107704378545072	0.4317692147874439
Lpar6	0.03713527093275324	-0.026709005827214537	0.3232404227868201	0.09114673716463167	0.25986930165846106	-0.11023414564080194	-0.36901240026947707	-0.1289670361908116	-0.19307041044702417	-0.23530856887784563	0.12315012280918437	-0.03461861459378032	-0.2865949212479715	-0.012594162412279173	-0.010842251408891607	0.2618479095927358	-0.5894664976564976	-0.1852011537414263	-0.1966527178762812	-0.5717947599912369	-0.4866552058523063	0.3461651012870649	-0.44702201545170867	-0.022133869051418203	-0.41831611830963655	-0.0232565409175924	-0.4920654246412679	0.04604125334293146	-0.5814268140976919	-0.18062905494257406	-0.15463069638648091	0.10555488964465261	-0.45894503939465675	-0.16771998840827498	0.6150573723631683
