gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
5830408C22Rik	46.67582819325994	0.018136255328588976	0.05045927743185099	0.3594236035798043	0.7192782197331968	0.8754895423516534
5830416I19Rik	6.734163294898726	0.13556471216711047	0.12932076451580968	1.0482826379404635	0.2945084064231931	0.5625842376942066
5830417I10Rik	1232.2046589182878	0.05422863829555699	0.02594375236341309	2.090238818808353	0.03659635207174836	0.17441137368402726
5830418P13Rik	60.50190635038188	-0.11520771389621877	0.1119395341827424	-1.029195938122639	0.30338761065690056	0.5720211512784729
5830428M24Rik	15.954735491627194	0.027888589816093805	0.10850047423199616	0.25703657070163866	0.797150541897171	0.9155721912813062
5830432E09Rik	38.75623440819107	0.09782164766820488	0.05734907724348106	1.7057231322640747	0.08805964065104992	0.29048608925566005
5830444B04Rik	35.715567112621216	0.12892117252190535	0.11776508359167072	1.094731720047993	0.27363418769016407	0.5405410901708539
5830444F18Rik	24.468791756735353	0.029769016542990842	0.11723717018927249	0.253921316037657	0.7995563465609044	0.9163289300615485
5830448L01Rik	42.20836624958807	0.01100497976346713	0.0448996502114203	0.24510168145292133	0.8063777010181741	0.9195535187049353
5830454E08Rik	28.06373281583191	-0.1168258052407806	0.03400257448285177	-3.435792936787723	5.908223461845935e-4	0.011934282549322378
5830462O15Rik	38.63789944689244	0.019110102321579014	0.06904851622679763	0.27676340297899715	0.781961784032304	0.908094950394307
5830468F06Rik	6.916330321765722	-0.02043525463782825	0.12854714098212816	-0.15897089956025823	0.8736918010259351	0.9517554138446014
5830487J09Rik	35.6144450779671	0.07763082082011089	0.06476914906442158	1.1985771303386532	0.23069241518705474	0.49386353419832013
5930403N24Rik	13.715878324803645	-0.018104180659857444	0.07207236565176375	-0.2511944834353359	0.8016637494426677	0.9172040849156204
5930420M18Rik	38.6041053979899	-0.014907562066133275	0.05332768510965349	-0.2795463938755271	0.7798255393048933	0.9069748104873767
5930430L01Rik	502.2711075575384	-0.057746475975374814	0.038279920428511915	-1.5085317662354305	0.1314184828398689	0.36481877329033624
6030400A10Rik	108.0858571723031	0.02103816683723134	0.06876128914970048	0.30595945912865397	0.7596355133895868	0.8960974757060649
6030442K20Rik	37.40534654970461	0.025991582514455398	0.049476053868703705	0.5253366119988095	0.5993492102224152	0.8055570059004438
6030443J06Rik	96.45421811769862	0.047437304454671064	0.03346679331457246	1.4174439722617649	0.1563531642195385	0.400848274714698
6030445D17Rik	12.762017657056555	0.11237810679407627	0.0596184909977493	1.8849538945613153	0.05943606279843303	0.2335716057455115
6030458C11Rik	1185.0654150682724	-0.028607571907804538	0.014137787972955488	-2.0234828788300296	0.04302338701931457	0.1925402458402064
6030460B20Rik	8.349218404591342	0.04388310964260103	0.08669655329273787	0.5061690225956987	0.6127379993922938	0.8129901868115361
6030468B19Rik	6.049625115985229	-0.044197327117182994	0.17680745942504486	-0.2499743351378218	0.8026071962656766	0.9176963604654537
6230400D17Rik	73.20966384812198	-0.10968342363094163	0.03533945973031481	-3.1037096907526647	0.0019111075396706853	0.026489024778425376
6330403K07Rik	17.04182388478426	-0.19107477049243266	0.11190410308757484	-1.7074867249764718	0.08773162312984906	0.2897616658436472
6330403L08Rik	226.29320039808124	0.07631267801962066	0.0357569386282257	2.1342061414447038	0.03282591020503108	0.1629694926389767
6330408M09Rik	22.782230540049127	7.404323250266913e-4	0.038391230994297726	0.019286496052618583	0.9846125565153583	0.9956202957173266
6330410L21Rik	27.937207533927328	0.12719353147870632	0.13372635332411992	0.9511478352394787	0.3415293347464076	0.6077804236762852
6330415G19Rik	13.306237927109379	-0.041273213514868456	0.05080224545027982	-0.812428922167674	0.41654555610274874	0.6729582482849273
6330418K02Rik	66.7766195731611	-0.006199707062806957	0.023930624752633377	-0.25907000451898893	0.7955812278102616	0.9153826262316359
6330537M06Rik	8.789428812223665	0.07549188918710865	0.0855143647091283	0.882797755019166	0.37734555367283695	0.6400794135098562
6330549D23Rik	30.303864593969486	-0.050262805439104975	0.05169383405893589	-0.9723172280431084	0.33089275566816656	0.5987774387213243
6330562C20Rik	11.719307874602311	0.09243160157939474	0.05144251522785052	1.7967939780936897	0.07236833273419936	0.26029409403488457
6430511E19Rik	359.94178763056135	-0.014589847767896617	0.04495769355097203	-0.32452393829667825	0.7455414019337825	0.8886914299770495
6430548M08Rik	1247.6175629872873	0.08460093945902519	0.038102779316565936	2.2203351297852243	0.02639602695402656	0.1411601068802494
6430550D23Rik	46.91256657557261	0.017214505882739733	0.03711407213372813	0.4638269231334418	0.6427717524567866	0.832175213136722
6430562O15Rik	11.14387511727063	0.03169766973172887	0.09467085093496515	0.33481974038137485	0.7377610684825963	0.8850612785085412
6430571L13Rik	91.76751526356125	0.08127836061301649	0.056603864542631464	1.4359153967623768	0.15102641674471654	0.39384433827738957
6430573P05Rik	15.99521170684541	0.040739993282297486	0.04748104795781755	0.858026413370049	0.39087787854305406	0.6518331003584258
6430584L05Rik	6.503244566188025	0.13514337172188431	0.09962980639554561	1.3564552277191466	0.17495437148572263	0.42615447823527514
6430590A07Rik	131.54701278551164	0.03369174501337401	0.04593658327399613	0.7334403782800778	0.46328987947822226	0.7109904411272573
6430710M23Rik	17.426253355123915	0.054846020980513395	0.06928922182294096	0.7915519836644266	0.42862195390755625	0.6818168579403338
6530402F18Rik	293.21723037679897	0.04498599618499617	0.030518721062729667	1.4740459173413514	0.14046922851840754	0.3772438567705445
6720427I07Rik	1189.8920143275955	-0.058317070680125274	0.04244993494058884	-1.3737846892284622	0.16950853574342603	0.41910393616590236
6720464F23Rik	125.7121537346797	0.13836942826953902	0.05594169178457336	2.473458057049611	0.013381251030503376	0.0930618783740693
6720475M21Rik	58.755198029048834	0.02779046559401734	0.060358971372263	0.46041980110330377	0.6452149245216086	0.8340545410114077
6720482G16Rik	15.612339856460546	0.0865428134945352	0.07061044930857449	1.2256374848478124	0.22033512515136122	0.48090880752101156
6720489N17Rik	90.79897022008564	-0.07915446399418406	0.04241315652695273	-1.8662714703604517	0.06200339420661468	0.23917903105511984
6820402A03Rik	195.53430000159975	0.010153811563944732	0.12377342591618253	0.08203547319455097	0.9346185049805912	0.9746333004143658
6820431F20Rik	3802.472621011467	-0.012919220100761773	0.0335347000369786	-0.385249311504674	0.700052712132948	0.8659687443444266
7530428D23Rik	8.307335636595502	0.069738592780613	0.20080217466076203	0.34729998765416936	0.7283659600598578	0.8799692502684128
8030456M14Rik	22.79478518533291	0.0012814671422433745	0.05244424412412544	0.02443484816389742	0.9805057518022667	0.9944346877267982
8030462N17Rik	1887.4605984495004	0.02315625488690287	0.01938400797351815	1.1946061371073646	0.23224095032185782	0.4955804918294257
8030487O14Rik	14.170554799768908	0.1383618027099172	0.08597628806723116	1.6093018880010492	0.10755034646788453	0.3249942817566175
8430406P12Rik	56.05807964492245	0.016551224970599326	0.05001337972684556	0.33093594276163596	0.7406928718068252	0.8865270864394886
8430419K02Rik	10.487408516355393	-0.10953543436985144	0.10548644197833035	-1.0383840076087965	0.29909131196549504	0.5678183775944476
8430422M14Rik	33.51494772812838	0.07197707886464241	0.045403456652078844	1.5852775134764296	0.11290329576478293	0.33373690734476136
8430426J06Rik	9.629910089281609	0.3489063535214575	0.10543711131319213	3.309141811416479	9.358242386190916e-4	0.01642428981800549
8430429K09Rik	93.19027388697563	-0.03254755322789878	0.02661028672320963	-1.2231192232705497	0.22128466898527677	0.4818381585584531
8430432A02Rik	14.926337938982021	-0.015699675451927256	0.05116678182644315	-0.3068333573368027	0.7589702166665081	0.8957008545831235
9030025P20Rik	418.99666396045336	0.006580304378873453	0.02694481196348502	0.2442141510503368	0.8070649678688278	0.9198238213546036
9030404E10Rik	11.951839872863697	-0.07730484778796112	0.12132140935057349	-0.6371904860137177	0.5240007740542183	0.7544610521764937
9030407P20Rik	72.07856891434302	0.044507132958296176	0.024960607485584336	1.7830949420602313	0.07457084965833276	0.26505360604422723
9030612E09Rik	9.987603281617334	0.09237144111147277	0.0946551645116441	0.9758732298237103	0.32912728966273114	0.5969801526368989
9030616G12Rik	48.96101776450647	0.0823524211426223	0.18969766007385777	0.4341246018035163	0.6641979612466973	0.8452899243802942
9030619P08Rik	424.5547583541515	-0.08664178128180487	0.12970132308235885	-0.6680100034661045	0.5041272070218505	0.7389680197173205
9030622O22Rik	85.24315149328164	0.2277771278830791	0.11742177534549658	1.9398201671953763	0.05240154883510726	0.2164346976260358
9030624G23Rik	17.139707264679053	-0.04157670926972364	0.11067545221164647	-0.37566333309590483	0.7071672004619434	0.8697789081596712
9130002K18Rik	78.62738366014214	0.035667689804204664	0.05091750416763061	0.7004995705755626	0.4836153732489501	0.7256063358710044
9130008F23Rik	76.23187146005797	0.10539092626631028	0.043899018810870195	2.4007581290225457	0.016361146838519528	0.10483786454985013
9130015G15Rik	37.07881686885481	-0.004628016502329767	0.2176224470566126	-0.021266264417685865	0.9830332548445493	0.9954847110614674
9130016M20Rik	7.584709641851133	0.4236188253221427	0.21400651070980745	1.9794669980698356	0.04776345174048808	0.2048429842734122
9130017K11Rik	13.02482397029549	0.1677947695156881	0.09446877036002291	1.7761930093534397	0.07570111009769225	0.26711905240273026
9130019O22Rik	233.39310645063463	-0.010477922827201084	0.021335063998694687	-0.491112791029928	0.6233466751762226	0.8193902963397885
9130023H24Rik	373.935691617745	-0.009703521609372434	0.014539126997482502	-0.6674074455125559	0.5045119113336061	0.7391271020893814
9130024F11Rik	6.82982519886854	-0.03156652215837415	0.12202568863926769	-0.25868751498457915	0.7958763533509339	0.9154013022768037
9130209A04Rik	8.925340609840763	-0.14658609019569382	0.15352019797271196	-0.9548326026895128	0.33966235720889076	0.6062759351912057
9130221H12Rik	237.51605140352038	-0.04967278944800859	0.02226724369891847	-2.230756088164662	0.025697290113503753	0.13891720263692756
9130230L23Rik	30.810695586899765	0.10763657958185734	0.08860581813253801	1.2147800432343259	0.22444999433183643	0.4859363823189316
9130230N09Rik	13.268114862302006	-0.19174830156162537	0.08528137597361654	-2.2484194159923785	0.024549458262348646	0.1350933671121157
9130401M01Rik	383.8972443785995	0.005851033654326626	0.025702852176099703	0.22764141560006806	0.8199250201377866	0.9272920542577539
9130409I23Rik	44.349787696496094	0.10131373585824431	0.17627664469211007	0.5747428199305803	0.565465243284728	0.7826822506945613
9130604C24Rik	15.546426352615663	0.03646565671876136	0.047617829710737886	0.7657983772103395	0.4437962799503863	0.6946778805204271
9230102O04Rik	6.439868773120276	0.08458213678143735	0.10747226068437016	0.7870136558292222	0.4312738722077619	0.6837343998233593
9230105E05Rik	11.11288844684964	0.13899880004357704	0.15396739978342533	0.902780720068641	0.366642285595338	0.6317755616123659
9230111E07Rik	8.8369346285071	-0.010924819471592703	0.08493408799008338	-0.128627029854824	0.8976527772413061	0.9609865710445755
9230112E08Rik	357.8605235645865	-0.014267758545947078	0.02615659576701293	-0.5454745974222183	0.5854271469620647	0.7948818652963408
9230112J17Rik	9.598045294673025	0.10068365336548989	0.09276856483440304	1.0853208039298194	0.27777959488120113	0.5452673468437893
9230114K14Rik	179.80172382068704	-0.008614883421173848	0.02800344707289142	-0.30763653484336356	0.7583589167437184	0.8952705563618578
9230116L04Rik	10.878789354876162	-0.054213996252189714	0.0748232607640011	-0.72456072748801	0.46872155924782216	0.7147347305757232
9230116N13Rik	30.912556256516055	-0.029657647869000273	0.039421957830875785	-0.752312911404213	0.45186290510804694	0.7005564085957795
9330020H09Rik	58.175865880058986	-0.023872089092037876	0.034563817859207216	-0.6906670203297219	0.4897748192778563	0.7297192398067274
9330102E08Rik	44.01727410163795	-0.015479104683837164	0.048405203571504164	-0.3197818321530542	0.7491337208728717	0.8907058409963297
9330104G04Rik	17.176904881273142	0.1159615203007117	0.05381446560642679	2.1548392052947007	0.031174419120527676	0.15760091696468556
9330111N05Rik	9.046677559885403	0.14925269812351272	0.07948413070872817	1.8777672573466697	0.06041301130224466	0.23572979643824504
9330121J05Rik	11.479186185082465	0.3114453481260348	0.09930535531963648	3.1362392000268096	0.0017112956532231475	0.024360674718768682
9330136K24Rik	19.94384789863079	0.04709067942748863	0.06679776359447977	0.7049738927394308	0.4808264833342449	0.723834198737585
9330151L19Rik	228.93591769380737	-0.024988624509101144	0.03415201122519116	-0.7316882260412549	0.46435888440705664	0.7118155377345213
9330154J02Rik	25.056274305814686	-0.12464456078996948	0.07802033969678228	-1.5975905933553642	0.1101341212732442	0.32860653476635965
9330158H04Rik	17.657223006892593	0.2539402016358258	0.1977806830856274	1.2839484507487753	0.19915999289344172	0.4564538476639723
9330159M07Rik	227.26965182238462	0.04804359856440113	0.033885192627860904	1.4178346008545035	0.15623905965072676	0.4008183603053359
9330160F10Rik	37.74126912578962	-0.022628326240385153	0.035404454916643485	-0.6391378230129924	0.5227332763978207	0.7534775151755028
9330161L09Rik	18.781445312039736	0.04720351835245614	0.04703244536961471	1.0036373397448721	0.3155534497199421	0.5833156000978097
9330162012Rik	129.47069969117902	0.09381888920251215	0.030335497545513675	3.092709755683142	0.001983380126850863	0.027094167040261945
9330162G02Rik	82.27043312668754	-0.03274361328712252	0.04772108066884586	-0.6861456787691482	0.49262124849773725	0.73213370069055
9330175E14Rik	40.4361885222443	0.21077129862770994	0.07935832216917228	2.6559444915984707	0.00790866310948208	0.0666696693257489
9330188P03Rik	27.00156463763523	0.18618085863833483	0.0904142329500796	2.0591985638050025	0.039475220709624795	0.18249956071169426
9430002A10Rik	8.037283334246201	0.03669000158158106	0.06756099672607886	0.5430648356231037	0.5870851628163918	0.7959644207147868
9430015G10Rik	339.66144983764207	-0.08116166083269635	0.029275473371313924	-2.7723432445749623	0.005565431720942493	0.05350431599272529
9430031K09Rik	34.34272771179312	0.012098727528035558	0.06236918707495748	0.19398565374108345	0.8461871151881458	0.9398961657428013
9430034N14Rik	197.00638462900685	0.06939717778297788	0.051291979161785475	1.3529830378368688	0.17606104932227623	0.4275705016748207
9430037G07Rik	129.05585256639233	0.11026168148439915	0.04202722962583281	2.6235772014014644	0.008701172308980612	0.07059166431745635
9430037O13Rik	7.265226589053944	-0.2911947766100382	0.12416651209834473	-2.3451957511651815	0.019017092332722054	0.11456360339273977
9430038I01Rik	217.41199135414786	0.01574244810401007	0.023028139581210055	0.6836178862167056	0.4942164872148986	0.7332763702033536
9430041J12Rik	7.493548963368293	0.1101518296762176	0.11817157412797491	0.9321347412782006	0.351266895791896	0.6166408842898135
9430060I03Rik	11.035068242971057	-0.06204210955769389	0.061514241306767366	-1.0085812364700084	0.31317550978088093	0.5815620608458709
9430062P05Rik	11.500137561904644	0.12593854682249175	0.08820303270944713	1.427825585514169	0.153342066590014	0.396857127816583
9430064I24Rik	6.003678723778868	0.037295833030893115	0.09515159575678409	0.39196224439813465	0.6950861107673234	0.8635113500618086
9430065F17Rik	10.8222217274888	-0.10102078348153293	0.07712952175343875	-1.309755087091915	0.19027870133230293	0.44627800266642825
9430068D22Rik	5.81864771618998	0.14046344353277265	0.11620198838349745	1.2087869191119687	0.22674471833961884	0.48927528253380903
9430073C21Rik	16.267615521734097	-0.09431431416979147	0.18757436465452243	-0.5028102552473049	0.6150976827630732	0.8146780818444287
9430081H08Rik	20.935611696485626	-0.17458305314576772	0.041454454660382396	-4.211442523512798	2.5374511958559345e-5	0.0013587959159162026
9430085M18Rik	13.17515937696375	0.08785106913640461	0.12801662176066297	0.6862473632576324	0.49255713527769673	0.73213370069055
9430087J23Rik	23.922613293333104	0.1180111165318627	0.07866449350096733	1.500182754375855	0.13356706921133907	0.36778236369207234
9430091E24Rik	40.22880642153425	0.006658243477856913	0.03948656817451531	0.16862046477247808	0.8660951824994497	0.9487713184813725
9430092D12Rik	23.159864560298118	0.1313184111183457	0.07412535901092043	1.7715720081571458	0.07646562968769004	0.2685113830752218
9430099M06Rik	10.611643190303154	0.1582553880319366	0.10293160235186959	1.5374810497066176	0.1241755521519008	0.3525782563707967
9530003O04Rik	35.03613198457082	0.15227153902828777	0.0679492025288152	2.24096138528946	0.025028576393499105	0.13657494749226676
9530013L04Rik	16.257386338565208	0.0261142119567595	0.09746885606131221	0.2679236528674606	0.7887580867252875	0.9118772146770977
9530018F02Rik	36.38655149179469	-0.00798759067100375	0.04416520532522759	-0.18085709354647023	0.8564797477802786	0.9443287104433826
9530018H14Rik	19.053202800709492	-0.1149152642987304	0.23910473847903024	-0.4806063862628494	0.6307962757210147	0.8238452195073825
9530026P05Rik	134.7399213964393	0.021614324000990157	0.04060070470511257	0.5323632719672576	0.5944744178334516	0.8013793380996352
9530036O11Rik	10.462498505942428	-0.24118695516633853	0.1502587406848531	-1.6051442602743142	0.10846206080594688	0.3259435310180811
9530051G07Rik	13.03658007044823	0.11025890247397378	0.0691268551608016	1.5950226900600584	0.11070716190917747	0.32986432000168847
9530052C20Rik	14.933350343511307	0.00928458331339108	0.057118140271334314	0.16255051843924795	0.8708723492486459	0.9507769067379928
9530053A07Rik	13.884309430531829	0.10266080497051071	0.18174202233369258	0.5648710389170064	0.5721614835948132	0.7870383010282412
9530056E24Rik	67.93502355101057	0.09480319029516739	0.05381591294126626	1.7616200323245268	0.07813351702448931	0.2714354392482857
9530056K15Rik	11.213522740537286	-0.009180057107226488	0.06972743830163788	-0.13165630820271867	0.8952561456051535	0.9600429266602288
9530059O14Rik	24.427782862691238	-0.10908280652468895	0.14884426092563993	-0.7328653845725692	0.46364053739932104	0.7112203382789867
9530062K07Rik	13.05194797490418	-0.07488724476571762	0.10132906127094943	-0.7390500200675149	0.4598766243628926	0.7076041810105578
9530068E07Rik	4418.898116350381	-0.008113402263301704	0.016700170735742377	-0.48582750390312324	0.627089472072386	0.8217660534030351
9530077C05Rik	45.199352034528616	0.08423604416957002	0.04376818188395884	1.9245954605311757	0.05427998776407281	0.22150426041279714
9530078K11Rik	10.89193829458922	0.10970141358020918	0.10135671412676214	1.0823300116360393	0.2791059150121479	0.5466880722667554
9530080O11Rik	12.58791645910019	-0.0793711001973887	0.0622253818744148	-1.275542195266522	0.20211739911654067	0.4593577252648652
9530082P21Rik	229.31436700473324	0.07287696801694744	0.031719720926680156	2.297528663174619	0.021588629875628162	0.1242946757401282
9530085L11Rik	113.82228980008205	0.007557686724780001	0.03965058163189216	0.1906072096229006	0.8488333412940131	0.9409634987872085
9530086O07Rik	149.13487591441157	0.07734470577739078	0.05658431467822627	1.3668930377123245	0.1716588346053302	0.4219768710240534
9530097N15Rik	18.63204707749594	-0.07951503779729888	0.0887738260691079	-0.8957036247981323	0.3704110739431627	0.6337970403200037
9630001P10Rik	10.599885692241736	0.1631200416397223	0.1507875338779131	1.0817873165283964	0.27934704371782165	0.547061954937995
9630010A21Rik	142.9229703243857	0.09088453599494173	0.051984927591028414	1.7482862861701212	0.08041446671105484	0.27580280464079465
9630013D21Rik	104.99032272716306	-0.0694916363592495	0.05552725876542496	-1.2514868895800724	0.21075689393727143	0.46972685419489096
9630014M24Rik	7.570272854335872	0.1346063477132574	0.08149078398236345	1.6517984137002466	0.09857565218804858	0.30917165832896465
9630028I04Rik	34.82326228632431	0.13045668929565965	0.07842867023527335	1.6633800994497374	0.09623637408553022	0.3056961408770854
9630050E16Rik	150.66781279289293	0.21990964690026676	0.05307858071336214	4.143095839126424	3.4264866586385485e-5	0.0016507023670764246
9830132P13Rik	7.267424518218783	-7.583732033645971e-4	0.18766258953336146	-0.004041152822469064	0.9967756353312476	0.9989777447110928
9930004E17Rik	6.42335208552978	-0.03860641464327649	0.08270720568381829	-0.46678417344753625	0.6406543001501069	0.8310644218854152
9930012K11Rik	72.73113584365429	-0.1195153156363868	0.038544634696734546	-3.1006991394968906	0.0019306434488766703	0.026642925438697996
9930014A18Rik	103.52883848692402	0.016552266968514844	0.031189344320442576	0.5307026271041522	0.5956248652509151	0.802281765547171
9930017N22Rik	227.82477140259525	0.04164468322883717	0.05136380085923675	0.8107788468179182	0.4174926842548737	0.6736995984356018
9930021J03Rik	2191.347389729069	-0.009982770429783728	0.02517645117266017	-0.3965122153762602	0.6917271982144146	0.8610301956217722
9930024M15Rik	138.6501170417404	0.10385181372825926	0.04611669376892301	2.25193536745348	0.02432635671284928	0.1344344498564837
9930038B18Rik	7.8856881484831955	-0.0012092952855516988	0.09913324740985711	-0.01219868527611106	0.9902670987454989	0.9971140495216094
9930104L06Rik	443.09418412318496	-0.030225159141545322	0.01901883770524429	-1.5892222022174878	0.11201023564018432	0.332427815328474
9930111J21Rik1	568.0942911813986	0.10591645098277648	0.03505609382593893	3.0213420670504396	0.002516568841604669	0.031511378105774396
9930111J21Rik2	1290.5212830799678	0.050436513249398705	0.038916766177920614	1.2960098744795967	0.19497208294381468	0.4513893778247355
9930120I10Rik	35.45966307822438	0.07415648549058644	0.06284944682530233	1.179906733255957	0.23803731158295383	0.5029363923654978
A030001D20Rik	30.85618082349843	-0.043154519105542605	0.06525777835196152	-0.6612931085822885	0.5084243601033793	0.7422500254353699
A030003K21Rik	106.23211248316028	-0.21851704646653003	0.2878489676809841	-0.7591378500572115	0.4477700993392741	0.6971894110198565
A030005K14Rik	155.31025715529026	-0.18800271027570895	0.299915802092316	-0.6268516329054262	0.5307564944212932	0.7592945710547047
A030005L19Rik	9.419860642611006	-0.1534957675667597	0.15336676890409093	-1.0008411122147944	0.3169036299858324	0.5847974022057137
A030014E15Rik	106.36055279719476	-0.3792408852775088	0.24359947407903274	-1.5568214451664577	0.11951288416277724	0.3450534410825344
A130010J15Rik	353.15976832588734	-0.05482472447129891	0.01757152001407647	-3.1200900336100155	0.00180795770452929	0.025448144160391265
A130012E19Rik	171.68657994105686	0.012250908547383416	0.053446467817156326	0.2292183009978233	0.8186992490769959	0.9266342556319032
A130014A01Rik	115.9307442873741	0.05129553994507014	0.02964002020521701	1.730617576840973	0.08351999463820185	0.2820046337799419
A130023I24Rik	61.871032459148815	0.022108189599619934	0.1735077191963513	0.12741905491017974	0.8986087355241936	0.9612593425863621
A130048G24Rik	129.19794733060505	0.04708685146397959	0.05351073566868601	0.8799514877821868	0.37888559053838267	0.6414722392499239
A130050O07Rik	51.74378858516637	-0.007521322801616645	0.07541579622119263	-0.09973139817494991	0.9205575726647158	0.9697131017275743
A130051J06Rik	16.39720272884044	0.05290809724572197	0.05176576662370021	1.022067298458568	0.3067490493837441	0.5753338057372744
A130071D04Rik	152.1646665620998	0.02651067988907555	0.08336678837378997	0.3180004940361881	0.7504845621607521	0.8913871892789166
A1bg	1576.0726657384323	-0.4332306181290164	0.23255550509602843	-1.8629127611927476	0.0624745411067424	0.23988417079868027
A1cf	1487.0702463702685	0.2071844331591114	0.1717071333561604	1.2066151773052018	0.2275803790041707	0.49001060277136527
A230028O05Rik	5.964296869804419	0.16108281425540824	0.08566063754385189	1.880476481078556	0.060043168761759365	0.23498202728024986
A230056P14Rik	42.418447305260294	-0.07485109033426661	0.06153801444897097	-1.2163390548834692	0.22385578983654328	0.48526230201002785
A230057D06Rik	14.537706053359877	0.19105194121834665	0.12151154411278031	1.5722945717900085	0.1158822513473172	0.3385210656141443
A230059L01Rik	8.666433385793196	-0.20466318095066857	0.15156908172039657	-1.3502963706556992	0.1769209360678205	0.4284788547299289
A230060F14Rik	9.090912471219086	-0.09529167502995152	0.0708672110213406	-1.3446511250634072	0.17873792497196772	0.4310575164763093
A230065N10Rik	9.686347508893286	0.15405277911772897	0.0982589898097101	1.5678237626508271	0.11692226764197251	0.3405445439870416
A230072C01Rik	81.7111200062011	0.00939885668484722	0.03469641044580073	0.2708884453488114	0.7864768321621782	0.9104730999325218
A230072E10Rik	56.952862162584275	-0.04884839586218805	0.0429782084416379	-1.1365852052330556	0.255711727758089	0.5224635020334842
A230077H06Rik	15.918833898394073	0.051416543809717836	0.18877816527746885	0.27236488782558654	0.7853414679372295	0.9098753748697966
A230107N01Rik	17.953054438230062	-0.03381983112571718	0.059256760187063655	-0.5707337191394475	0.5681801581865936	0.7844855653431433
A2m	14.33908388965476	0.2573535938780536	0.15739812487327434	1.6350486645584643	0.10203884640190662	0.3158173829028811
A2ml1	161.86520619336252	0.17983593165252895	0.18849903255137182	0.954041669171528	0.340062550411887	0.6065581614694331
A330009N23Rik	34.988803452564255	0.046406240242044844	0.04203779433046058	1.1039171055751344	0.2696290979415396	0.5364741966079153
A330023F24Rik	1144.6610010820564	0.053113646509996046	0.048310939066194575	1.099412421630242	0.2715882150843255	0.5386027556001803
A330035P11Rik	65.51066260583906	-0.003816543921051803	0.03407881454789497	-0.11199168667348931	0.9108299981769571	0.9661914348407006
A330041J22Rik	7.5155972036270695	-0.06978896581577174	0.08266561982056671	-0.8442320515742224	0.398539747325526	0.6586871345740667
A330074K22Rik	19.908117134695576	0.08378181859393444	0.124119978662793	0.6750067112205314	0.49967150108414754	0.7368046089574856
A330076H08Rik	46.25275576842028	0.07055017406940532	0.11013704171948292	0.640567178561917	0.5218039296270928	0.7528166061533221
A330084C13Rik	5.832409491830213	0.1575171448858934	0.11064073327868046	1.4236813171613862	0.15453874436228224	0.3985174275803761
A330094K24Rik	62.825924328565534	0.0892969923255671	0.10499837590362501	0.85046070053055145	0.39506900082960716	0.6553384240926865
A330102I10Rik	7.3180635019301805	-0.019323518664230776	0.10503414194496678	-0.18397368994888766	0.8540340949874254	0.9433305984080753
A3galt2	9.466698859702339	0.031183466292451445	0.10716787910668707	0.29097773094312973	0.7710683510911608	0.9022676774196279
A430005L14Rik	494.63584848809035	-0.04625213951449119	0.031720869857388645	-1.458098082506329	0.144813509858384	0.38459741153388366
A430010J10Rik	6.415665382348745	-0.26758581967826833	0.09922784586420903	-2.6966807285573164	0.007003438224929982	0.062017026168300265
A430018G15Rik	84.51765368509349	-0.013422050757065873	0.03253881904691549	-0.4124934816384559	0.6799777574220781	0.8546932024377935
A430019L02Rik	109.44831982479649	0.03170640635206959	0.05388561579516982	0.588402041698699	0.5562624676537631	0.7762183696242009
A430027C01Rik	66.14254868282762	0.0037389307100484425	0.062495692517302054	0.05982701462206075	0.9522934095516014	0.9824318469221641
A430033K04Rik	405.21187349598836	-0.08312864318376893	0.02352327974169065	-3.5338883053981127	4.0949408896380767e-4	0.009307655310215983
A430035B10Rik	88.26863886814026	-0.05331363770900447	0.04120115431628097	-1.2939840786921146	0.19567092031942915	0.4520086312920496
A430050A11Rik	7.098402062674108	-0.08106380658166745	0.2908827368426664	-0.27868208152040835	0.780488814822198	0.9074239918176817
A430057M04Rik	11.036733345934387	-0.05028746503451596	0.08054057630617967	-0.6243742885988952	0.5323818064998176	0.7600487346377548
A430078I02Rik	14.079941467403492	0.12174055506259662	0.05187253053760518	2.3469176036118067	0.018929440350080956	0.11436974573335539
A430088P11Rik	35.02185653988049	0.016728107311661324	0.09361726755376955	0.1786861307616509	0.8581841599620226	0.9449790181124167
A430093F15Rik	7.816344054131383	0.015115575504236447	0.1305766574913935	0.11576016567304717	0.9078426213955761	0.9647766266905159
A430103D13Rik	33.11175651325495	0.016314755807049705	0.044524920094105844	0.3664185308489623	0.7140527941954169	0.87336646795718
A430105J06Rik	15.748544516537592	0.005644391673769897	0.05209428378963056	0.10834953977989847	0.9137184268226755	0.9672001015043656
A430110C17Rik	134.98687247133265	-0.006507379709395475	0.0583138833404551	-0.11159228877629898	0.9111466864969704	0.96626180965687
A430110L20Rik	62.20828069095694	0.1261037676746515	0.04500033690832097	2.8022849680339568	0.005074203054265739	0.050360424570025736
A4galt	255.9777448107111	0.02467084570711607	0.04143216084624209	0.5954515816510623	0.551541654860549	0.7728179722895698
A4gnt	151.31822727933636	0.4325370418189527	0.15448345398782173	2.7998923551583106	0.005111965032758353	0.05059683572196052
A530001N23Rik	10.161142605884228	0.48949195387997485	0.09696154429147234	5.048310208514543	4.457349753435357e-7	7.764703270484392e-5
A530013C23Rik	48.11606948893692	-0.1605559304933648	0.0686354889249564	-2.3392552891829905	0.01932222517612321	0.11562964622528259
