Gene name	Mouse gene name
METTL5P4	
NEFL	Nefl
ATP5PBP5	
SNORA84	
	Gm25290
RNU6-946P	
NOL8	
RNU6-490P	
CLNS1A	Clns1a
MASTL	Mastl
MIR6841	
KIAA0586	2700049A03Rik
MIR4479	
SQOR	Sqor
RN7SKP206	Gm55763
ENTR1	Entr1
MIR3686	
LINC02995	
GSDMC	Gsdmc4
GSDMC	Gsdmc
GSDMC	Gsdmc3
GSDMC	Gsdmc2
SH3PXD2B	Sh3pxd2b
SGO1P2	
SNRPBP1	
ZNF716	
MIR7112	
SCX	Scx
LINC01392	
LNP1	Lnp1
DCBLD1	Dcbld1
RPS27P28	
LHCGR	Lhcgr
HSF1	Hsf1
RNU2-24P	
RNU7-12P	
PNPLA8	Pnpla8
CCDC178	Ccdc178
LRRC37A6P	
RPL38P4	
RPL7AP8	
RPAP2P1	
SBF1	Sbf1
LINC02426	
LINC00879	
SUCLG2P2	
ANKRD26	
LINC02420	
LRP1-AS	
EEF1B2P4	
SMAD5-AS1	
MRPL57P6	
KCTD16	Kctd16
CDK17	Cdk17
RPL23AP44	
RPL21P59	
SCARNA23	
EEF1B2P3	
INPP5E	Inpp5e
ARX	Arx
HAND1	Hand1
PHF3	Phf3
C9orf163	
LINC02713	
PAFAH1B2P1	
RN7SL91P	
WASH6P	Washc1
FSD1L	Fsd1l
RPL34P23	
CKS1BP5	
BTG4P1	
SMARCA5	Smarca5
AHCYP7	
LINC01884	
PTTG1	Pttg1
STX3	Stx3
USP8	Usp8
RNU6-1274P	
RPL13AP5	
MIR607	
HMGN2P35	
C16orf95	1700018B08Rik
DGAT1	Dgat1
LINC01318	
SLIT1	Slit1
PIRAT1	
ZMYND10	Zmynd10
ZFX-AS1	
RPS26P58	
ZFYVE9P2	
TPBG	Tpbg
MRTFB	Mrtfb
KCNG3	Kcng3
TSPYL1	Tspyl1
SIM1	Sim1
LINC01479	
ARHGEF9	Arhgef9
DBIL5P2	
RALGAPA1P1	
FKTN-AS1	
BLTP3B	Uhrf1bp1l
TAL2	Tal2
FBXL12P1	
CDK20	Cdk20
MEIS1-AS2	
NUP153	Nup153
RPL10P17	
RBP7	Rbp7
LINC03074	
EFEMP1	Efemp1
ADAM20P2	
PON2	Pon2
EEF1A1P21	
LINC02512	
GPR157	Gpr157
LINC02433	
FEZF2	Fezf2
TSPAN5	Tspan5
ZBTB40	Zbtb40
IL3	Il3
ARMC10	
GUCA1C	
JHY	Jhy
RPL23AP95	
NAPEPLD	
CRYZP1	
DPY19L2P2	
SCRT1	Scrt1
ASB14	Asb14
SMARCE1	Smarce1
EIF3CL	Eif3c
FBXL6	Fbxl6
HMGB1P22	
AGTPBP1	Agtpbp1
LINC02098	
FDX1	Fdx1
ARHGAP26	Arhgap26
PPM1K	Ppm1k
COL8A1	Col8a1
GPR31	Gpr31b
FARS2	Fars2
ZNF469	Zfp469
TRIM29	Trim29
EIF3C	Eif3c
KATNAL2	Katnal2
CMKLR1	Cmklr1
NPHP4	Nphp4
ARMC10P1	
H3P12	
PRDM13	Prdm13
ADCK5	Adck5
FSHR	Fshr
LINC01099	
ALCAM	Alcam
WASHC3	Washc3
SLIT1-AS1	
CIBAR1P2	
DTNBP1	Dtnbp1
EIF3IP1	
NET1	Net1
FNIP2	Fnip2
DENND11	
WEE2-AS1	
SSBP1	
MC5R	Mc5r
AGK	
MBD2	Mbd2
WEE2	
NPY1R	Npy1r
IZUMO3	Izumo3
CPSF1	Cpsf1
SNORA37	Gm25133
KIAA1958	E130308A19Rik
POLI	Poli
RPS13P3	
TMA16	Tma16
CALML5	Calm4
CALML5	Calm5
EHD3	Ehd3
CCDC137P1	
CALML3-AS1	
CFAP20DC-AS1	
CALML3	Calml3
RNA5SP395	
ZFP37	Zfp37
ATXN7L3B	Atxn7l3b
USP50	Usp50
AK6P1	
RN7SL445P	
ASB13	Asb13
GNPTAB	Gnptab
GCSAM	Gcsam
HLA-DRB2	
NTMT1	Ntmt1
PTPRN2	
PAPOLG	Papolg
TRPM7	Trpm7
TSEN2P1	
GDI2	Gdi2
HIGD1AP3	
SCGB3A2	Scgb3a2
TFAP2D	Tfap2d
RNF144B	Rnf144b
RPS4XP12	
SGCE	Sgce
PKNOX2-DT	
LINC02229	
HAL	Hal
PXDC1	Pxdc1
DELE1	Dele1
PDLIM5	Pdlim5
ARHGEF12	Arhgef12
ARHGEF28P1	
BRD7P7	
IYD	Iyd
RAP1BP2	
MSANTD3	Msantd3
RPL14P2	
C18orf54	4930503L19Rik
HES5	Hes5
EIF4E3	Eif4e3
DYNLL1P3	
SZRD1	Szrd1
OLFM1	Olfm1
KIFC1	
FAM157D	
C4B_2	
NRBF2P5	
RPL12P28	
LASTR	
TAF9P3	
EEF1A1P7	
RPS29P30	
WTIP	Wtip
CEP55	Cep55
SLC22A16	Slc22a16
LINC01797	
STARD6	Stard6
PGAM1P6	
GABRA1	Gabra1
RNA5SP323	
PRKCE-AS1	
PDIK1L	Pdik1l
FFAR4	Ffar4
LINC01824	
SSX2IPP1	
SLC39A4	Slc39a4
ZNF90P1	
COX6CP6	
LGALS16	Lgals9
ST13P14	
GPR15	Gpr15
RN7SL617P	
DDO	Ddo
RPS10P10	
LINC01883	
DRG1P2	
IGSF21-AS1	
LINC01205	
SPIRE1	Spire1
ZNF565	
ARHGEF9-IT1	
BTF3P8	
PDE6C	Pde6c
ZCCHC7	Zcchc7
PPIAP34	
MIR1468	
ZCCHC18	Zcchc12
ZCCHC18	Zcchc18
RN7SL354P	
LAPTM5	Laptm5
WRNIP1	Wrnip1
RPL32P30	
TMEM158	Tmem158
MIR549A	
PIGQ	Pigq
MESD	Mesd
PAGE5	
CD200	Cd200
TMEM143	Tmem143
HADHB	Hadhb
FRA10AC1	Fra10ac1
SLC30A2	Slc30a2
SERPINB1	Serpinb1a
SERPINB1	Serpinb1c
SERPINB1	Serpinb1b
HSBP1P1	
ADIG	Adig
PJA1	Pja1
HNRNPCP1	
HSPA8P14	
RPL9P5	
MIR4514	
MIR4645	
SERPINB9	Serpinb9e
SERPINB9	Serpinb9g
SERPINB9	Serpinb9h
SERPINB9	Serpinb9b
SERPINB9	Serpinb9f
SERPINB9	Serpinb9
SERPINB9	Serpinb9c
SERPINB9	Serpinb9d
C14orf180	A530016L24Rik
CFAP161	Cfap161
SUMO1P1	
VPS28	Vps28
KRT8P19	
MIR4756	
CYP24A1	Cyp24a1
KRT77	Krt77
SAMMSON	
TAF7L	Taf7l
PHACTR4	Phactr4
ANP32BP3	
SLC28A1	Slc28a1
ZFYVE21	Zfyve21
SERPINB6	Serpinb6d
SERPINB6	Serpinb6a
SERPINB6	Serpinb6b
SERPINB6	Serpinb6e
SERPINB6	Serpinb6c
GAS2L3	Gas2l3
LGI1	Lgi1
RPS4XP23	
VN1R107P	
RABL2B	Rabl2
ZNF737	
INTS6L	Ints6l
ABHD17B	Abhd17b
CUTA	
TSHZ3-AS1	
TAFA4	Tafa4
PIP4P1	Pip4p1
PRKACG	
RPS26P55	
GPR84-AS1	
TRBV11-1	
PPFIA2-AS1	
RAB4B-EGLN2	
TRBV7-6	
KDM4C	Kdm4c
TRBV10-1	
BCAS1	Bcas1
TRBV5-2	
TRBV7-4	
TRBV5-5	
TRBV11-3	
SORL1-AS1	
TRBV1	
TRBV19	
SNX6P1	
LINC02744	
TRBV12-4	
TRBV7-1	
IFITM3P7	
TRBV25-1	
TMEM39A	Tmem39a
TRBV17	
TRBV5-3	
URI1	Uri1
TRBV7-9	
RPS26P43	
TRBV5-7	
TRBV27	
LINC02727	
TRBV7-2	
TRBV21-1	
TRPV5	
TRBV12-5	
TRBJ2-2P	
TRBJ1-6	
TRBJ1-5	
TRBV11-2	
TRBV20-1	
TBRG1	Tbrg1
TRBV10-2	
ZFX	Zfx
LLCFC1	
TM7SF3	Tm7sf3
TRBV9	
CNKSR1	Cnksr1
PRSS3P1	
TRBC1	
TRBJ2-1	
WDR20	Wdr20
WDR20	Wdr20rt
TRPV6	
ATP2A1	Atp2a1
TRBV6-7	
PRSS2	
TRBV7-3	
TRBV18	
PRSS1	
TRBV23-1	
KRT8P35	
TRBV5-4	
PRSS3P2	
OR6V1	
HESX1	Hesx1
OR9P1P	
PGBD4P1	
TRBJ1-4	
MGAM2	
ZNF230	
OR9A2	
TRBV13	
TRBV28	
TRBJ2-2	
EPHB6	
UBE2Q2P9	
DAAM1	Daam1
GAPDHP50	
RPL29P33	
ZNF222-DT	
RAB11AP1	
ZNF428	Zfp428
RPSAP7	
CDNF	Cdnf
TIMMDC1	Timmdc1
TRBV6-5	
TRBV14	
TRBV12-1	
TRBV4-2	
TRBV5-1	
TRBJ2-6	
TRBV7-7	
ZNF222	
TRBV2	
HSPA14	Hspa14
MGAM	
RPL21P98	
DPPA3P5	
RPL12P1	
RPL23AP68	
TRBV16	
TRBVB	
TRBV6-1	
PRSS58	
SSX1	Ssxb2
SSX1	Ssxb5
SSX1	Ssxb1
SSX1	Ssxa1
SSX1	Ssxb10
SSX1	Gm6592
SSX1	Ssxb3
SSX1	Ssxb6
SSX1	Gm14459
SSX1	Gm5751
SSX1	Ssx9
SSX1	Ssxb8
SSX1	Ssxb9
RHPN2	Rhpn2
TRBV24-1	
TRBJ2-7	
TRBJ1-3	
RNU6-339P	
BOP1	Bop1
RNU6-796P	
TRBVA	
TRBV26	
CCT2	Cct2
TRBV4-1	
TRBC2	
MAMDC2	
TRBV8-1	
TRBV22-1	
TRBV10-3	
TRBJ1-1	
TRBJ2-3	
TRBV7-5	
TRBJ2-5	
TRBV5-6	
TRBV12-2	
TRBV6-4	
HLA-DRB7	
TRBJ1-2	
TRBD1	
UBE3A	Ube3a
TRBJ2-4	
TRBV6-2	
TRBV30	
TRBV12-3	
ZNF81	
TRBV3-1	
TRBV8-2	
WBP1LP1	
TRBV6-8	
TRBV29-1	
TRBV6-6	
TRBV15	
IP6K1	Ip6k1
KEL	
ZNG1C	Cbwd1
MID2	Mid2
ZNF516-AS1	
PRSS3P3	
NDUFV2-AS1	
PRSS59P	
FASTKD5	Fastkd5
MOXD2P	
LINC02697	
OR6W1P	
RN7SL233P	
SNORA73	Gm25079
PGR-AS1	
MIR133A1	Mir133a-1
MIR1-2	Mir1a-2
CNNM2	Cnnm2
TP53RK	Trp53rka
TP53RK	Trp53rkb
RNU6-1038P	Gm23402
RNU6-1038P	Gm23731
RNA5SP451	
PRPF6	Prpf6
MIB1	Mib1
FEZ2	Fez2
EGLN2	Egln2
CCDC198	ccdc198
SPAG4	Spag4
AGA-DT	
DZIP3	Dzip3
MTND6P17	
LRAT	Lrat
SORL1	Sorl1
RPS15AP29	
MARCKSL1P1	
ST13P13	
RPEL1	Rpe
LINC01011	
INA	Ina
RPS26P3	
NQO2-AS1	
TEX11	Tex11
HTATSF1P2	
FAM136BP	
SERPINB8P1	
PCGF6	Pcgf6
RNA5SP201	
CEP44	Cep44
BPHL	Bphl
TOMM20P3	
GACAT2	
MTCL1	Mtcl1
SLC52A2	Slc52a2
CADM4	Cadm4
ZNF334	Zfp334
RPL12P22	
MIR3142HG	
LINC01531	
RNU11-3P	Rnu11
ELL2	Ell2
ATP5MK	Atp5md
RPS4XP19	
NAT1	Nat3
NAT1	Nat1
NAT1	Nat2
FUS	Fus
RNU5F-3P	
MIR3976	
GSS	Gss
TMEM200C	Tmem200c
LINC00671	
GRP	Grp
SIPA1L3	Sipa1l3
COX6B1P2	
MIRLET7A3	Mirlet7c-2
MIR4763	
MIRLET7B	
PPARA	Ppara
GPHN	Gphn
TUBB2BP1	
UTP18	Utp18
RNU6-391P	Gm54604
NATP	
GPLD1	Gpld1
FAM110D	Fam110d
GFPT2	Gfpt2
RAX	Rax
MED18	Med18
ING2	Ing2
LINC00698	
SLC45A4	Slc45a4
MIR1307	
CPLX4	Cplx4
SLC35G1	Slc35g1
CFAP44-AS1	
EEF1A1P46	
CDPF1	Cdpf1
FSTL5	Fstl5
DPPA2	Dppa2
LINC01648	
RPL21P70	
LMAN1	Lman1
VDAC1P13	
PIPSL	
PLCE1-AS2	
SLC9A1	Slc9a1
RABGGTBP1	
CYP2T1P	
LCORLP1	
HMGB1P36	
GPR174	Gpr174
SEPTIN6	Septin6
HDAC1P1	
RNU6-657P	Gm22335
TMTC2	Tmtc2
SERHL2	Serhl
PLCE1-AS1	
ZNF507	Zfp507
SLC3A1	Slc3a1
SUMO2P17	
NOC3L	Noc3l
MARCHF10-DT	
PLA1A	Pla1a
LINC01482	
HMGN2P27	
KIF2B	Kif2b
PHF1	
GPR20	Gpr20
FGF1	Fgf1
RN7SL798P	
RN7SL323P	
SNORD54	Gm24016
CERNA3	
CA10	Car10
NPM1P21	
MOS	Mos
	Gm22673
	Gm25539
	Gm56083
PLAG1	Plag1
RPS26P54	
GLUD1P4	
RPLP0P12	
CCBE1	Ccbe1
CHCHD7	Chchd7
TBC1D12	Tbc1d12
LINC02457	
LINC00500	
PLAUR	Plaur
ALDH5A1	Aldh5a1
APPL2	Appl2
NFYBP1	
ARHGAP10	Arhgap10
GPR27	Gpr27
TEX55	Tex55
LDLRAP1	Ldlrap1
CTBP2P2	
SLC14A1	Slc14a1
ALDH1L1-AS1	
TUBB8	
OR7E29P	
CD200LP	
CDCP1	Cdcp1
POLD2P1	
IL9RP2	
LINC01949	
DDX20P1	
RNA5SP297	
ATP5IF1	Atpif1
RNA5SP298	
RN7SL754P	
FBXL21P	
ATP5MC1P8	
KCNMA1-AS1	
MT1H	
CD80	Cd80
KCNMA1-AS2	
COX6CP15	
RNA5SP321	
KCNMA1-AS3	
NDRG1	Ndrg1
MT3	
METTL17	Mettl17
MBL2	Mbl2
MSX2	Msx2
SDC3	Sdc3
FAM8A5P	
UBL5P3	
LINC01951	
PDIA2	Pdia2
LINC01844	
SHLD2P3	
RN7SL453P	
RHEBP2	
PAFAH2	Pafah2
FAM25C	Fam25c
CACNG5	Cacng5
RPL7P34	
RPL7AP33	
LIPF	Lipf
BOD1	Bod1
RN7SKP80	
RNU6-513P	Gm55846
RNU12	Rnu12
ATP5MGL	Gm5426
ATP5MGL	Atp5l
NME1-NME2	
CYP2F2P	
KRT8P43	
SMDT1	Smdt1
KRT18P59	
TDP2	Tdp2
RPS29P26	
RPS27P20	
SLC25A1P5	
TNFRSF12A	
SIAE	Siae
A4GALT	A4galt
CLDND1	Cldnd1
LINC01873	
DPY19L3	Dpy19l3
SLU7	Slu7
HSP90AA6P	
LINC01179	
RPL5P34	
ACOT13	Acot13
GOLGA2P4	
ARL8BP2	
MIR499A	
MIR499B	
TRPC4AP	Trpc4ap
DNAJC8	Dnajc8
ARFGAP3	Arfgap3
ANXA4	Anxa4
MTND2P33	
HCFC1R1	Hcfc1r1
FABP5P12	
RNU1-11P	
ENPP6	Enpp6
PRKCA	Prkca
ZBTB9	
PCNPP1	
TBC1D7	Tbc1d7
TMCC3	Tmcc3
FHL1	Fhl4
LINC02442	
GGTA2P	
PLS1P1	
SESN2	Sesn2
MAP1LC3B2	
PPP1R1AP1	
PHB1P16	
RWDD4	Rwdd4a
NAPGP1	
KRT8P38	
SZRD1P1	
RCBTB2P1	
CRTAM	Crtam
OR10U1P	
LIPM	Lipm
GXYLT1	Gxylt1
SERINC2	Serinc2
LIPN	Lipn
ARAP3	Arap3
ATG12P1	
RNU6-598P	
LINC02073	
EEF1A1P39	
GINS3	Gins3
DNM1P17	
CALCOCO1	Calcoco1
GOLGA2P6	
RN7SL241P	
MIR7162	
NIFKP1	
CCND3P1	
MAP3K8	Map3k8
ABCA9-AS1	
PRMT5P1	
SIGLEC15	Siglec15
RNU6-407P	Gm26133
RNU6-407P	Gm22476
HMGB1P1	
CTCFL	Ctcfl
ALPK3	Alpk3
CCNHP1	
RPL21P48	
HSPA8	Hspa8
LMF1	Lmf1
TMEM184C	Tmem184c
NLRP4	Nlrp4e
NLRP4	Nlrp4c
NLRP4	Nlrp4b
NLRP4	Nlrp4f
NLRP4	Nlrp4a
HNRNPA1P32	
RN7SL63P	
PSTPIP2	Pstpip2
SNRPGP12	
CYB5R3	Cyb5r3
SMNDC1	Smndc1
SYNGAP1	
AVEN	Aven
TOM1L1	Tom1l1
MTCO2P9	
CHRM5	Chrm5
GSC	Gsc
IL15	Il15
RBBP4P5	
OR10G1P	
UBE2NP1	
TRAV1-1	Trav1
DUSP5-DT	
FAM227B	Fam227b
OR10G2	Or10g1b
OR10G2	Or10g1
RN7SKP26	Gm56284
HMGB3P5	
TRAV1-2	Trav1
RNY4P37	
IRGC	Irgc1
DUSP5	Dusp5
ARL6IP1P1	
TRAV2	
ATP5F1A	Atp5a1
DNAJB12P1	
LINC02530	
TRAV3	
TRAV4	Trav2
TRAV5	Trav3-1
TRAV5	Trav3-4
TRAV5	Trav3-3
TRAV5	Trav3d-3
TRAV5	Trav3n-3
RPL4P1	
OR4Q3	Or4q3
EPM2A	Epm2a
SMG9	Smg9
BCL2L2	Bcl2l2
AJAP1	Ajap1
MTPAP	Mtpap
WDPCP	Wdpcp
HMGN2P2	
TSHR	Tshr
IRX6	Irx6
PTAFR	Ptafr
HLA-DRB8	
ROGDI	Rogdi
NKAIN1	Nkain1
RNU6-571P	Gm23848
MED28P1	
DTWD1	Dtwd1
ACTBP14	
SRGN	Srgn
RPS12P17	
SNRNP40	Snrnp40
ANXA8	Anxa8
LINC00613	
CYP2A6	Cyp2a12
CYP2A6	Cyp2a22
CYP2A6	Cyp2a5
CYP2A6	Cyp2a4
LINC01847	
ASS1P8	
FIG4	Fig4
ATP10B	Atp10b
SPATA31A5	Spata31
MYL12BP2	
NPY5R	Npy5r
SLC25A33	Slc25a33
MZF1	Mzf1
PTBP3	Ptbp3
NDUFB2P1	
C4orf45	Gm17359
MIR422A	
WWC2-AS1	
GJB3	Gjb3
LINC01098	
CIAO2A	Ciao2a
LCOR	Lcor
LINC01756	
LINC00290	
MTND1P22	
HAUS1	Haus1
TLL1	Tll1
BLOC1S3	Bloc1s3
EYA3	Eya3
SNX1	Snx1
SNRPGP18	
RPL30P12	
RAB21	Rab21
BHLHB9P1	
RPL17P3	
KDM8	Kdm8
NMNAT1P1	
RANBP17	Ranbp17
KIFBP	Kifbp
GTF2A1	Gtf2a1
CYP2A7P2	
ZNF749	Zfp78
SUCLG2-DT	
FKTN	Fktn
COX7A2L	Cox7a2l
COX7A1	Cox7a1
TTC41P	
RPS26P21	
BARX2	Barx2
LINC02035	
C3orf85	Gm5485
SEPTIN12	Septin12
B4GALT4-AS1	
CCDC38	Ccdc38
SNORA79	Gm24241
DYNLL1P1	
CENPBD2P	
UNGP3	
DYNLL1P2	
LINC02308	
CLMP	Clmp
RPL37P13	
CFAP44	Cfap44
RTL1	
CYP2B6	
EIF2S1	Eif2s1
Y_RNA	Gm24629
RNU6-1278P	Gm25205
TXN2	Txn2
GMPR	Gmpr
EPG5	Epg5
RPP30	Rpp30
RPL31P47	
RPL23AP62	
SFXN5	Sfxn5
FEZ1	Fez1
NXPH4	Nxph4
CA1	Car1
RPL9P28	
UBD	Ubd
RPL31P48	
LINC01982	
PRELID3BP3	
SH2B3	Sh2b3
SNX22	Snx22
BPTFP1	
SNORD32B	Snord32a
SNORD32B	Gm56121
PLEK2	Plek2
RPL32P33	
TOB1	Tob1
C5AR2	C5ar2
FOXRED2	Foxred2
MAP9	Map9
OR7E66P	
MOG	Mog
GREB1L	Greb1l
LINC02071	
ABCB7	Abcb7
OTOA	Otoa
HSF5	Hsf5
ACOX2	Acox2
CSNK1G1	Csnk1g1
ZNF740	Zfp740
MIR5694	
BATF	Batf
FLVCR2	Flvcr2
LINC02423	
FBXO10	Fbxo10
GPI	Gpi1
RGS9	Rgs9
PIGAP1	
LINC00615	
NR1H4	Nr1h4
NEBL	Nebl
SLC17A6	Slc17a6
ZNF593	Zfp593
TOMM5	
FABP3	Fabp3
PPIAP15	
LINC02016	
ASXL3	Asxl3
IGSF11	Igsf11
RAB1C	
FRMPD1	Frmpd1
KIF18A	Kif18a
EPHA2	Epha2
RNA5SP387	
PCK1	Pck1
TTLL5	
AADAT	Aadat
DOCK1	Dock1
ZBP1	Zbp1
EIF3D	Eif3d
TENM4	Tenm4
ZNF638	Zfp638
RN7SKP171	Gm56334
LINC02780	
TRMT10B	Trmt10b
ARHGEF19	Arhgef19
CMTM7	Cmtm7
LPIN2	Lpin2
TRPC6P5	
KAZN-AS1	
LINC01395	
ZMYND8	Zmynd8
UBASH3B	Ubash3b
PYDC1	
KAZN	Kazn
SULT1A3	Sult5a1
SPICE1	Spice1
FTMT	Ftmt
NSG2	Nsg2
LINC02089	
CACNG4	Cacng4
BAK1P2	
PHB1P17	
TMEM225	Tmem225
SNF8	Snf8
LINC02706	
MTHFD2P4	
ADAM29	Adam29
EXOSC3	Exosc3
SMIM19	Smim19
STT3A	Stt3a
TGFBR2	Tgfbr2
MALT1	Malt1
RPL21P106	
TNFRSF1B	Tnfrsf1b
SNX5P2	
ERG28	Erg28
DCAF10	Dcaf10
CFAP43	Cfap43
ST13P12	
TMEM263	Tmem263
NR3C1	Nr3c1
GPATCH2L	Gpatch2l
TRPS1	Trps1
CKM	Ckm
ARHGEF3-AS1	
HNRNPCP4	
RMI2	Rmi2
MORC1	Morc1
PAICSP1	
CYP2A7P1	
LINC02233	
SLC25A51	Slc25a51
LINC02392	
TNP2	Tnp2
NEIL3	Neil3
TMEM51-AS2	
HAUS8P1	
TMX2P1	
CYP2G2P	
SHB	Shb
LINC01226	
PRM3	Prm3
BNIP3P34	
PRM2	Prm2
SDK2	Sdk2
RNU7-124P	
U8	Gm23182
AIF1L	Aif1l
ASB5	Asb5
UBA2	Uba2
PRM1	
OSBPL8	Osbpl8
UBE4B	Ube4b
PCLAF	Pclaf
MIR548H2	
SNN	Snn
RN7SL712P	
AKR1B1P8	
API5P1	
AGTR2	Agtr2
TXNDC11-AS1	
ZDHHC9	Zdhhc9
DMBT1	Dmbt1
NDUFB5P1	
IFT43	Ift43
ATMIN	Atmin
CHORDC1P3	
SPATA4	Spata4
PPP3CC	Ppp3cc
ELOA3DP	
ELOA3CP	
ELOA3BP	
ELOA3P	
SERPINB7	Serpinb7
LINC02504	
TRIP4	Trip4
GCSH	Gcsh
RNU6-881P	
CCR4	Ccr4
PLEKHH1	Plekhh1
LINC01483	
VEGFC	Vegfc
ZFAND2AP1	
PPP4R3B	Ppp4r3b
MAGI1-IT1	
OR7E130P	
IFT57	Ift57
PRDX1P1	
SUN2	Sun2
LINC01235	
SC5D	Sc5d
MTCO1P9	
ING2-DT	
CACNG1	Cacng1
LAMC3	Lamc3
LINC02477	
LINC02092	
NAF1	Naf1
SALL4P2	
LINC00469	
UTP14A	Utp14a
UTP14A	Utp14b
PAK1IP1	Pak1ip1
LINC01471	
LINC02074	
ARL2BPP8	
LINC02086	
TMEM14C	Tmem14c
SERPINB2	Serpinb2
GAPDHP61	
TMEM51-AS1	
CLDN24	
RPL7P48	
LINC02509	
TMEM14B-DT	
KCTD2	Kctd2
RPL6P16	
BCO1	Bco1
MARK2P4	
SPCS3-AS1	
SPATA19	Spata19
PLA2G5	Pla2g5
PIGH	Pigh
TMEM14B	
ARFIP1	Arfip1
LINC02873	
MIR4720	
RPL10P7	
PPIAP51	
VPS51P6	
SNORD62A	Gm22192
SNORD62B	Gm25632
DUX4L26	
MIR7854	
MIR6504	
FNTA	Fnta
KIRREL3	Kirrel3
UCK1	Uck1
MIR1972-2	
SNX4	Snx4
HELZ	Helz
PDPR	Pdpr
CYP2A13	Cyp2a12
CYP2A13	Cyp2a22
CYP2A13	Cyp2a5
CYP2A13	Cyp2a4
BCORL1	Bcorl1
PSMC1P10	
H3P5	
ARG2	Arg2
SUPT4H1P1	
PTPRU	Ptpru
LINC01291	
LINC02613	
GOLGA8UP	
BSPH1	Bsph1
RN7SL82P	
HERC2P10	
VTI1B	Vti1b
ZNF420	Zfp780b
FDPSP4	
HMSD	
UBR1	Ubr1
USP34	Usp34
IRS4	Irs4
RNU1-124P	
IRS4-AS1	
HGSNAT	Hgsnat
SERPINB8	Serpinb8
TCEAL3	Tceal5
TCEAL3	Tceal6
TCEAL3	Tceal3
COX7A2P1	
RNA5SP386	
RDH11	Rdh11
BMPR1AP2	
ZNF471	
B4GALT4	B4galt4
FAM74A3	
MIR2278	
ZFP28-DT	
MIR6081	
MIR23B	Mir23b
MIR27B	Mir27b
MIR3074	
MIR24-1	Mir24-1
EI24	Ei24
FAM199X	Fam199x
RNA5SP288	
RNA5SP296	
RPL35AP12	
WWC2-AS2	
AK1	Ak1
CYP2F1	Cyp2f2
TENM3	Tenm3
ESX1	Esx1
EXOSC6	Exosc6
RN7SL279P	
PLCXD1	Plcxd1
DDX19B	Ddx19b
STOX2	Stox2
NIFKP2	
RDH12	Rdh12
ADAMTS19-AS1	
BTNL8	
VN1R46P	
CABP5	Cabp5
AFG3L2P1	
SPCS3	Arxes1
SPCS3	Arxes2
POTEA	Potefam1
POTEA	Potefam3e
POTEA	Potefam3b
POTEA	Potefam3a
POTEA	Potefam3f
POTEA	Potefam3c
POTEA	Potefam3d
POTEA	Ankrd7
RPL12P39	
PIWIL3	
RN7SL369P	
LINC00305	
RPL21P9	
RNA5SP203	
RN7SL213P	
MAK	Mak
IGBP1P1	
TRIML1	Triml1
ZFP28	Zfp28
RNU7-93P	
SFTA3	
RPS3AP47	
SMUG1P1	
TMEM62	Tmem62
ACAA2	Acaa2
NKX2-1-AS1	
EDNRA	Ednra
PHKBP2	
RPL29P3	
NKX2-8	Nkx2-9
BRD1	Brd1
RN7SKP257	
PAX9	Pax9
RNU6-104P	
CTAG1A	
PPDPFL	
MIR4672	
APLN	Apln
ST6GALNAC4	St6galnac4
SF3B4P1	
XPNPEP2	Xpnpep2
PALS1	Pals1
KRTDAP	Krtdap
AGBL3	Agbl3
COX11	Cox11
ATP6V1D	Atp6v1d
SPCS2P1	
LINC02500	
SASH3	Sash3
APOBEC3AP1	
LINC02382	
DLGAP2	Dlgap2
CCNDBP1	Ccndbp1
CYP2T3P	
RPL36P16	
PIP5KL1	Pip5kl1
CBX1	Cbx1
ZNF470	
LIFR	Lifr
PISD	Pisd
SCARNA17	Gm25913
	Scarna17
	Gm25443
Y_RNA	Gm56480
RNA5SP457	
ADAD1P2	
MIR4320	
RN7SL310P	
CFAP53	
ARAF	Araf
GCM2	Gcm2
SPOCK3	Spock3
ZNF586	Zfy2
ZNF586	Zfy1
RPL26P15	
RPS20P9	
CAV2	Cav2
ETAA1	Etaa1
CHRDL1	Chrdl1
TOB1-AS1	
CXXC1	Cxxc1
ZFP57	Zfp57
SIGLEC31P	
HNRNPH1P1	
ZNF235	
RNU4ATAC18P	
WTAP	Wtap
TPRA1	Tpra1
DPM2	Dpm2
POMK	Pomk
SKAP1	Skap1
MTND4P25	
RPS15AP15	
UBE2N	Ube2n
RPL27P5	
USP21P2	
ZMYM6	Zmym6
LBH	Lbh
PSG5	
EEIG1	Eeig1
SRP54	Srp54b
SRP54	Srp54a
SRP54	Srp54c
TESPA1	Tespa1
SNX2P2	
DNAAF10	Dnaaf10
LINC02932	
RFPL2	
FCF1P4	
GLUD1P9	
CAPN6	Capn6
RPS10P14	
RSL24D1P3	
MTND1P3	
SOD2-OT1	
FTLP18	
RPL13AP16	
ACAT2	Acat2
ACAT2	Acat3
GJB5	Gjb5
ZNF274	Zfp110
ZNF274	Zfp369
DNAJB9	Dnajb9
P2RX6	P2rx6
RASA1	Rasa1
TOP2A	Top2a
PHF20L1	Phf20l1
PRXL2C	Prxl2c
AGO4	Ago4
RNU6-496P	
HMGB1P12	
MEIS1-AS3	
GRPEL2P3	
RPL21P37	
EIF4BP7	
GNAT3	Gnat3
DNAJB6P1	
SRPX2	Srpx2
LINC02717	
TCP1	Tcp1
TRABD2A	
PPP1R10P1	
LINC02725	
